cohort allele allele_count all_alleles_count
16 22 12 1616
16 22 13 131
16 23 5 1953
16 23 6 17758
16 23 7 69917
16 23 8 164166
16 23 9 246092
16 23 10 246825
16 23 11 164109
16 23 12 69674
16 23 13 17508
16 23 14 1998
16 24 3 62661
16 24 4 249282
16 24 5 375367
16 24 6 250022
16 24 7 62668
16 25 14 7781
16 25 15 54719
16 25 16 164219
16 25 17 273725
16 25 18 273188
16 25 19 164025
16 25 20 54568
16 25 21 7775
16 26 1 156193
16 26 2 313417
16 26 3 312008
16 26 4 155870
16 26 5 31230
16 27 15 31230
16 27 16 155870
16 27 17 312009
16 27 18 313416
16 27 19 156193
16 27 20 31282
16 28 3 1000000
16 29 11 1000000
16 30 2 1000000
16 31 1 1000000
17 0 3 1
17 0 82 1
17 1 52 1
17 1 63 2
17 1 64 1
17 1 65 1
17 1 66 3
17 1 67 7
17 1 68 4
17 1 69 6
17 1 70 13
17 1 71 31
17 1 72 33
17 1 73 51
17 1 74 114
17 1 75 165
17 1 76 267
17 1 77 370
17 1 78 581
17 1 79 828
17 1 80 1175
17 1 81 1629
17 1 82 2329
17 1 83 3095
17 1 84 4100
17 1 85 5460
17 1 86 7094
17 1 87 9158
17 1 88 11420
17 1 89 14073
17 1 90 17163
17 1 91 20077
17 1 92 24036
17 1 93 27692
17 1 94 31590
17 1 95 34994
17 1 96 38816
17 1 97 42142
17 1 98 44942
17 1 99 47607
17 1 100 49198
17 1 101 50061
17 1 102 49794
17 1 103 49575
17 1 104 48011
17 1 105 45638
17 1 106 43187
17 1 107 40191
17 1 108 36420
17 1 109 32652
17 1 110 29144
17 1 111 25395
17 1 112 21650
17 1 113 18310
17 1 114 15466
17 1 115 12409
17 1 116 10066
17 1 117 8036
17 1 118 6193
17 1 119 4789
17 1 120 3623
17 1 121 2725
17 1 122 1939
17 1 123 1389
17 1 124 1011
17 1 125 730
17 1 126 476
17 1 127 286
17 1 128 219
17 1 129 142
17 1 130 75
17 1 131 58
17 1 132 24
17 1 133 19
17 1 134 14
17 1 135 4
17 1 136 2
17 1 137 6
17 1 138 2
17 1 139 1
17 2 1 75
17 2 2 451
17 2 3 1605
17 2 4 4253
17 2 5 9515
17 2 6 17882
17 2 7 30121
17 2 8 44986
17 2 9 61195
17 2 10 76771
17 2 11 89235
17 2 12 96304
17 2 13 97782
17 2 14 93098
17 2 15 84660
17 2 16 73583
17 2 17 60519
17 2 18 47627
17 2 19 35605
17 2 20 26084
17 2 21 17979
17 2 22 12139
17 2 23 7618
17 2 24 4833
17 2 25 2780
17 2 26 1586
17 2 27 849
17 2 28 451
17 2 29 225
17 2 30 112
17 2 31 42
17 2 32 16
17 2 33 5
17 2 34 2
17 2 35 2
17 2 36 1
17 3 1 699
17 3 2 2521
17 3 3 6697
17 3 4 14047
17 3 5 25114
17 3 6 39543
17 3 7 55363
17 3 8 71099
17 3 9 84587
17 3 10 94005
17 3 11 97286
17 3 12 94885
17 3 13 88640
17 3 14 78045
17 3 15 65773
17 3 16 52590
17 3 17 40355
17 3 18 29687
17 3 19 21089
17 3 20 14423
17 3 21 9502
17 3 22 5930
17 3 23 3528
17 3 24 2097
17 3 25 1145
17 3 26 617
17 3 27 315
17 3 28 171
17 3 29 81
17 3 30 39
17 3 31 24
17 3 32 7
17 3 33 2
17 3 34 2
17 3 36 1
17 4 1 1
17 4 2 8
17 4 3 35
17 4 4 137
17 4 5 507
17 4 6 1374
17 4 7 3462
17 4 8 7003
17 4 9 13257
17 4 10 22556
17 4 11 34388
17 4 12 48490
17 4 13 63590
17 4 14 77147
17 4 15 87874
17 4 16 94665
17 4 17 95350
17 4 18 90770
17 4 19 82168
17 4 20 71502
17 4 21 58059
17 4 22 45567
17 4 23 34081
17 4 24 24390
17 4 25 16564
17 4 26 10928
17 4 27 6897
17 4 28 4173
17 4 29 2359
17 4 30 1335
17 4 31 703
17 4 32 373
17 4 33 165
17 4 34 61
17 4 35 26
17 4 36 14
17 4 37 13
17 4 38 4
17 4 39 3
17 4 41 1
17 5 1 8245
17 5 2 29638
17 5 3 67519
17 5 4 111832
17 5 5 146703
17 5 6 159236
17 5 7 148487
17 5 8 121269
17 5 9 87520
17 5 10 56372
17 5 11 32468
17 5 12 16625
17 5 13 8009
17 5 14 3243
17 5 15 1186
17 5 16 408
17 5 17 110
17 5 18 41
17 5 19 11
17 5 20 2
17 6 1 2032
17 6 2 9420
17 6 3 27762
17 6 4 59575
17 6 5 98138
17 6 6 131781
17 6 7 150359
17 6 8 148616
17 6 9 128260
17 6 10 97628
17 6 11 66769
17 6 12 40507
17 6 13 21545
17 6 14 10430
17 6 15 4498
17 6 16 1708
17 6 17 538
17 6 18 143
17 6 19 51
17 6 20 12
17 6 22 1
17 7 1 1813
17 7 2 10192
17 7 3 33717
17 7 4 77024
17 7 5 130596
17 7 6 170210
17 7 7 178734
17 7 8 155440
17 7 9 112741
17 7 10 70208
17 7 11 36411
17 7 12 15691
17 7 13 5398
17 7 14 1351
17 7 15 287
17 7 16 35
17 8 3 152811
17 8 4 293251
17 8 5 258589
17 8 6 173738
17 8 7 79341
17 8 8 31213
17 8 9 8752
17 8 10 2052
17 8 11 253
17 9 3 5
17 9 4 23
17 9 5 134
17 9 6 631
17 9 7 1896
17 9 8 4908
17 9 9 10714
17 9 10 19739
17 9 11 33031
17 9 12 48592
17 9 13 65766
17 9 14 81299
17 9 15 93481
17 9 16 100245
17 9 17 100235
17 9 18 94867
17 9 19 84199
17 9 20 71197
17 9 21 56902
17 9 22 43224
17 9 23 31270
17 9 24 21913
17 9 25 14553
17 9 26 9123
17 9 27 5449
17 9 28 3178
17 9 29 1689
17 9 30 903
17 9 31 474
17 9 32 206
17 9 33 86
17 9 34 36
17 9 35 20
17 9 36 8
17 9 37 4
17 10 1 374666
17 10 2 312313
17 10 3 125158
17 10 4 31424
17 11 1 351115
17 11 2 266026
17 11 3 140225
17 11 4 39186
17 11 5 7911
17 12 5 35
17 12 6 502
17 12 7 3354
17 12 8 13685
17 12 9 39752
17 12 10 84685
17 12 11 139100
17 12 12 178823
17 12 13 183675
17 12 14 153939
17 12 15 104817
17 12 16 58227
17 12 17 26433
17 12 18 9733
17 12 19 2649
17 12 20 535
17 12 21 54
17 12 22 2
17 13 5 27057
17 13 6 118449
17 13 7 216267
17 13 8 229507
17 13 9 180199
17 13 10 124942
17 13 11 68822
17 13 12 26543
17 13 13 6917
17 13 14 1183
17 13 15 114
17 14 2 562403
17 14 3 188354
17 14 4 187249
17 14 5 61994
17 15 9 1
17 15 10 6
17 15 11 26
17 15 12 107
17 15 13 338
17 15 14 1019
17 15 15 2502
17 15 16 5821
17 15 17 11888
17 15 18 21789
17 15 19 35689
17 15 20 53182
17 15 21 72047
17 15 22 89800
17 15 23 103380
17 15 24 109226
17 15 25 107970
17 15 26 98492
17 15 27 84531
17 15 28 67571
17 15 29 49877
17 15 30 34859
17 15 31 22225
17 15 32 13490
17 15 33 7321
17 15 34 3780
17 15 35 1846
17 15 36 750
17 15 37 315
17 15 38 114
17 15 39 25
17 15 40 10
17 15 41 2
17 15 44 1
17 16 4 6912
17 16 5 43077
17 16 6 120075
17 16 7 194866
17 16 8 214178
17 16 9 178690
17 16 10 125145
17 16 11 71975
17 16 12 31900
17 16 13 10339
17 16 14 2445
17 16 15 368
17 16 16 30
17 17 12 2999
17 17 13 24130
17 17 14 82421
17 17 15 171059
17 17 16 231174
17 17 17 220663
17 17 18 152010
17 17 19 77396
17 17 20 29016
17 17 21 7634
17 17 22 1377
17 17 23 121
17 18 1 250410
17 18 2 374739
17 18 3 249945
17 18 4 62276
17 19 5 38693
17 19 6 172108
17 19 7 304497
17 19 8 280962
17 19 9 148954
17 19 10 47076
17 19 11 7710
17 20 6 604
17 20 7 5749
17 20 8 26860
17 20 9 75512
17 20 10 146286
17 20 11 201655
17 20 12 207482
17 20 13 163333
17 20 14 100350
17 20 15 48654
17 20 16 17957
17 20 17 4716
17 20 18 790
17 20 19 52
17 21 2 62413
17 21 3 250575
17 21 4 374799
17 21 5 249774
17 21 6 62439
17 22 1 93509
17 22 2 234826
17 22 3 311945
17 22 4 235006
17 22 5 93403
17 22 6 15778
17 23 6 15778
17 23 7 93403
17 23 8 235006
17 23 9 311945
17 23 10 234826
17 23 11 93509
17 23 12 15533
17 24 3 1000000
17 25 4 125254
17 25 5 374989
17 25 6 375246
17 25 7 124511
17 26 1 855
17 26 2 5564
17 26 3 22384
17 26 4 61230
17 26 5 121988
17 26 6 183663
17 26 7 209282
17 26 8 182678
17 26 9 122465
17 26 10 61274
17 26 11 22073
17 26 12 5542
17 26 13 879
17 26 14 71
17 27 5 237
17 27 6 2903
17 27 7 16230
17 27 8 53644
17 27 9 120888
17 27 10 193114
17 27 11 225532
17 27 12 193318
17 27 13 120818
17 27 14 53859
17 27 15 16326
17 27 16 2901
17 27 17 230
17 28 3 1000000
17 29 3 1000000
17 30 2 1000000
17 32 1 1000000
18 0 9 1
18 0 172 1
18 1 80 1
18 1 109 1
18 1 112 1
18 1 113 1
18 1 114 4
18 1 115 2
18 1 116 1
18 1 117 9
18 1 118 13
18 1 119 9
18 1 120 18
18 1 121 23
18 1 122 40
18 1 123 54
18 1 124 83
18 1 125 92
18 1 126 112
18 1 127 159
18 1 128 270
18 1 129 291
18 1 130 435
18 1 131 542
18 1 132 680
18 1 133 875
18 1 134 1131
18 1 135 1371
18 1 136 1833
18 1 137 2172
18 1 138 2739
18 1 139 3151
18 1 140 3837
18 1 141 4613
18 1 142 5434
18 1 143 6605
18 1 144 7624
18 1 145 8901
18 1 146 10101
18 1 147 11671
18 1 148 12948
18 1 149 14598
18 1 150 16171
18 1 151 18083
18 1 152 20090
18 1 153 21578
18 1 154 23597
18 1 155 25006
18 1 156 26836
18 1 157 28494
18 1 158 29885
18 1 159 30961
18 1 160 32134
18 1 161 32965
18 1 162 33602
18 1 163 33975
18 1 164 34159
18 1 165 34260
18 1 166 33878
18 1 167 33012
18 1 168 32385
18 1 169 31044
18 1 170 29967
18 1 171 28778
18 1 172 27523
18 1 173 25403
18 1 174 23857
18 1 175 22377
18 1 176 20578
18 1 177 18670
18 1 178 16986
18 1 179 15449
18 1 180 13530
18 1 181 12210
18 1 182 10704
18 1 183 9516
18 1 184 8083
18 1 185 7035
18 1 186 6036
18 1 187 5058
18 1 188 4309
18 1 189 3647
18 1 190 3029
18 1 191 2502
18 1 192 2111
18 1 193 1746
18 1 194 1332
18 1 195 1101
18 1 196 896
18 1 197 705
18 1 198 527
18 1 199 444
18 1 200 330
18 1 201 254
18 1 202 173
18 1 203 144
18 1 204 111
18 1 205 74
18 1 206 65
18 1 207 57
18 1 208 36
18 1 209 25
18 1 210 14
18 1 211 18
18 1 212 8
18 1 213 3
18 1 214 5
18 1 215 2
18 1 216 5
18 1 217 4
18 1 218 2
18 1 225 1
18 2 3 1
18 2 4 7
18 2 5 24
18 2 6 79
18 2 7 183
18 2 8 385
18 2 9 805
18 2 10 1566
18 2 11 2760
18 2 12 4558
18 2 13 7225
18 2 14 10768
18 2 15 15099
18 2 16 20584
18 2 17 26641
18 2 18 33092
18 2 19 39718
18 2 20 46361
18 2 21 52428
18 2 22 56855
18 2 23 60836
18 2 24 62738
18 2 25 63395
18 2 26 62437
18 2 27 59773
18 2 28 56086
18 2 29 51480
18 2 30 46146
18 2 31 41063
18 2 32 35568
18 2 33 29759
18 2 34 24824
18 2 35 20234
18 2 36 16402
18 2 37 12868
18 2 38 10013
18 2 39 7655
18 2 40 5761
18 2 41 4177
18 2 42 3067
18 2 43 2152
18 2 44 1486
18 2 45 1014
18 2 46 701
18 2 47 447
18 2 48 286
18 2 49 215
18 2 50 133
18 2 51 62
18 2 52 40
18 2 53 22
18 2 54 8
18 2 55 5
18 2 56 3
18 2 58 3
18 2 60 2
18 3 1 71
18 3 2 301
18 3 3 1016
18 3 4 2464
18 3 5 5339
18 3 6 9892
18 3 7 16057
18 3 8 24065
18 3 9 33166
18 3 10 42523
18 3 11 51747
18 3 12 60157
18 3 13 67016
18 3 14 71532
18 3 15 73529
18 3 16 72776
18 3 17 70350
18 3 18 65820
18 3 19 59095
18 3 20 52523
18 3 21 45395
18 3 22 38689
18 3 23 32003
18 3 24 25637
18 3 25 20493
18 3 26 15839
18 3 27 12126
18 3 28 8874
18 3 29 6653
18 3 30 4720
18 3 31 3329
18 3 32 2306
18 3 33 1601
18 3 34 1065
18 3 35 680
18 3 36 472
18 3 37 264
18 3 38 175
18 3 39 103
18 3 40 58
18 3 41 33
18 3 42 17
18 3 43 12
18 3 44 7
18 3 45 4
18 3 46 1
18 3 49 1
18 3 52 1
18 4 10 2
18 4 11 4
18 4 12 3
18 4 13 24
18 4 14 47
18 4 15 83
18 4 16 178
18 4 17 360
18 4 18 714
18 4 19 1185
18 4 20 1981
18 4 21 3217
18 4 22 4942
18 4 23 7332
18 4 24 10142
18 4 25 14100
18 4 26 18362
18 4 27 23341
18 4 28 29043
18 4 29 35206
18 4 30 40911
18 4 31 46844
18 4 32 51941
18 4 33 55951
18 4 34 58939
18 4 35 60801
18 4 36 60824
18 4 37 59725
18 4 38 57008
18 4 39 53893
18 4 40 49701
18 4 41 44380
18 4 42 39558
18 4 43 34107
18 4 44 29100
18 4 45 24007
18 4 46 19626
18 4 47 15702
18 4 48 12349
18 4 49 9441
18 4 50 7175
18 4 51 5154
18 4 52 3818
18 4 53 2845
18 4 54 2041
18 4 55 1346
18 4 56 917
18 4 57 645
18 4 58 373
18 4 59 231
18 4 60 139
18 4 61 97
18 4 62 71
18 4 63 25
18 4 64 23
18 4 65 11
18 4 66 8
18 4 67 4
18 4 69 2
18 4 70 1
18 5 1 6744
18 5 2 22743
18 5 3 48909
18 5 4 76485
18 5 5 99402
18 5 6 113735
18 5 7 119623
18 5 8 114504
18 5 9 102406
18 5 10 85492
18 5 11 67366
18 5 12 50080
18 5 13 35068
18 5 14 23171
18 5 15 14712
18 5 16 8711
18 5 17 4944
18 5 18 2621
18 5 19 1346
18 5 20 625
18 5 21 240
18 5 22 122
18 5 23 46
18 5 24 17
18 5 25 6
18 5 26 4
18 6 3 15
18 6 4 122
18 6 5 696
18 6 6 2549
18 6 7 6891
18 6 8 14737
18 6 9 26485
18 6 10 41879
18 6 11 58843
18 6 12 75874
18 6 13 89669
18 6 14 98448
18 6 15 101490
18 6 16 98311
18 6 17 89926
18 6 18 77390
18 6 19 63729
18 6 20 49830
18 6 21 36904
18 6 22 25367
18 6 23 16954
18 6 24 10496
18 6 25 6208
18 6 26 3544
18 6 27 1916
18 6 28 927
18 6 29 478
18 6 30 184
18 6 31 81
18 6 32 40
18 6 33 10
18 6 34 5
18 6 35 1
18 6 36 1
18 7 2 3
18 7 3 19
18 7 4 71
18 7 5 197
18 7 6 660
18 7 7 1591
18 7 8 3633
18 7 9 7118
18 7 10 12368
18 7 11 19695
18 7 12 29432
18 7 13 40925
18 7 14 52271
18 7 15 62803
18 7 16 72672
18 7 17 79059
18 7 18 82229
18 7 19 82303
18 7 20 79447
18 7 21 73220
18 7 22 64922
18 7 23 55622
18 7 24 46450
18 7 25 36977
18 7 26 28665
18 7 27 21393
18 7 28 15728
18 7 29 10910
18 7 30 7427
18 7 31 4900
18 7 32 3084
18 7 33 1841
18 7 34 1101
18 7 35 563
18 7 36 329
18 7 37 206
18 7 38 90
18 7 39 40
18 7 40 18
18 7 41 11
18 7 42 4
18 7 43 2
18 7 44 1
18 8 1 2
18 8 2 29
18 8 3 200
18 8 4 663
18 8 5 1956
18 8 6 4783
18 8 7 9918
18 8 8 18766
18 8 9 30694
18 8 10 45966
18 8 11 62107
18 8 12 77763
18 8 13 89758
18 8 14 97666
18 8 15 99764
18 8 16 95541
18 8 17 85988
18 8 18 74043
18 8 19 59801
18 8 20 46636
18 8 21 33917
18 8 22 23776
18 8 23 16007
18 8 24 10214
18 8 25 6290
18 8 26 3614
18 8 27 2026
18 8 28 1083
18 8 29 536
18 8 30 282
18 8 31 121
18 8 32 49
18 8 33 19
18 8 34 10
18 8 35 8
18 8 36 3
18 9 14 2
18 9 15 4
18 9 16 7
18 9 17 21
18 9 18 49
18 9 19 108
18 9 20 219
18 9 21 366
18 9 22 683
18 9 23 1274
18 9 24 2086
18 9 25 3248
18 9 26 4822
18 9 27 7035
18 9 28 9892
18 9 29 13781
18 9 30 18030
18 9 31 23093
18 9 32 28629
18 9 33 34477
18 9 34 40630
18 9 35 46090
18 9 36 51014
18 9 37 55557
18 9 38 58605
18 9 39 59746
18 9 40 60500
18 9 41 59795
18 9 42 57394
18 9 43 53426
18 9 44 49433
18 9 45 44937
18 9 46 39293
18 9 47 34344
18 9 48 29484
18 9 49 24477
18 9 50 20054
18 9 51 16323
18 9 52 13144
18 9 53 10137
18 9 54 7630
18 9 55 5852
18 9 56 4369
18 9 57 3060
18 9 58 2140
18 9 59 1534
18 9 60 1122
18 9 61 710
18 9 62 507
18 9 63 307
18 9 64 234
18 9 65 148
18 9 66 62
18 9 67 49
18 9 68 31
18 9 69 20
18 9 70 12
18 9 71 1
18 9 72 2
18 9 73 1
18 10 1 93832
18 10 2 210664
18 10 3 264913
18 10 4 215332
18 10 5 125347
18 10 6 54943
18 10 7 15460
18 10 8 2022
18 11 1 6113
18 11 2 26585
18 11 3 70988
18 11 4 131524
18 11 5 181169
18 11 6 192753
18 11 7 164117
18 11 8 113378
18 11 9 65382
18 11 10 30941
18 11 11 11705
18 11 12 3641
18 11 13 880
18 11 14 180
18 11 15 15
18 11 16 1
18 12 2 2
18 12 3 14
18 12 4 111
18 12 5 387
18 12 6 1271
18 12 7 3343
18 12 8 8124
18 12 9 16448
18 12 10 29372
18 12 11 46774
18 12 12 66378
18 12 13 86108
18 12 14 101457
18 12 15 110617
18 12 16 110783
18 12 17 102545
18 12 18 89400
18 12 19 71984
18 12 20 54204
18 12 21 38677
18 12 22 25954
18 12 23 16139
18 12 24 9449
18 12 25 5333
18 12 26 2790
18 12 27 1310
18 12 28 614
18 12 29 247
18 12 30 117
18 12 31 31
18 12 32 13
18 12 33 4
18 13 7 3
18 13 8 4
18 13 9 22
18 13 10 84
18 13 11 202
18 13 12 661
18 13 13 1577
18 13 14 3352
18 13 15 6527
18 13 16 11826
18 13 17 19717
18 13 18 29887
18 13 19 42058
18 13 20 55178
18 13 21 69089
18 13 22 80213
18 13 23 87854
18 13 24 91211
18 13 25 90542
18 13 26 85470
18 13 27 75869
18 13 28 64772
18 13 29 52661
18 13 30 40959
18 13 31 30291
18 13 32 21675
18 13 33 14894
18 13 34 9537
18 13 35 5918
18 13 36 3650
18 13 37 2059
18 13 38 1106
18 13 39 598
18 13 40 290
18 13 41 131
18 13 42 63
18 13 43 29
18 13 44 15
18 13 45 5
18 13 47 1
18 14 5 722
18 14 6 6114
18 14 7 23139
18 14 8 56385
18 14 9 98235
18 14 10 136585
18 14 11 157763
18 14 12 154571
18 14 13 132266
18 14 14 98515
18 14 15 64728
18 14 16 37574
18 14 17 19662
18 14 18 8782
18 14 19 3382
18 14 20 1173
18 14 21 315
18 14 22 65
18 14 23 22
18 14 24 2
18 15 19 2
18 15 20 5
18 15 21 22
18 15 22 54
18 15 23 152
18 15 24 400
18 15 25 932
18 15 26 2028
18 15 27 4022
18 15 28 7506
18 15 29 12927
18 15 30 20874
18 15 31 30717
18 15 32 43392
18 15 33 56909
18 15 34 70692
18 15 35 82299
18 15 36 90709
18 15 37 93784
18 15 38 92910
18 15 39 86449
18 15 40 76353
18 15 41 63521
18 15 42 50841
18 15 43 38176
18 15 44 27063
18 15 45 18669
18 15 46 12063
18 15 47 7439
18 15 48 4260
18 15 49 2397
18 15 50 1266
18 15 51 641
18 15 52 304
18 15 53 123
18 15 54 56
18 15 55 28
18 15 56 10
18 15 57 3
18 15 58 2
18 16 10 1
18 16 11 9
18 16 12 35
18 16 13 162
18 16 14 459
18 16 15 1249
18 16 16 3126
18 16 17 6491
18 16 18 12218
18 16 19 20870
18 16 20 32438
18 16 21 47021
18 16 22 62307
18 16 23 77976
18 16 24 89909
18 16 25 96720
18 16 26 98101
18 16 27 93965
18 16 28 85035
18 16 29 73091
18 16 30 59265
18 16 31 45221
18 16 32 33242
18 16 33 23226
18 16 34 15256
18 16 35 9766
18 16 36 5847
18 16 37 3373
18 16 38 1839
18 16 39 930
18 16 40 460
18 16 41 210
18 16 42 108
18 16 43 50
18 16 44 17
18 16 45 5
18 16 46 1
18 16 47 1
18 17 16 1
18 17 17 13
18 17 18 80
18 17 19 365
18 17 20 1177
18 17 21 3375
18 17 22 8083
18 17 23 16792
18 17 24 30917
18 17 25 50167
18 17 26 73009
18 17 27 94619
18 17 28 111218
18 17 29 118539
18 17 30 117341
18 17 31 104711
18 17 32 86894
18 17 33 66519
18 17 34 46717
18 17 35 30783
18 17 36 18512
18 17 37 10309
18 17 38 5401
18 17 39 2592
18 17 40 1171
18 17 41 435
18 17 42 176
18 17 43 58
18 17 44 19
18 17 45 6
18 17 46 1
18 18 1 18237
18 18 2 67988
18 18 3 149455
18 18 4 217720
18 18 5 221854
18 18 6 167713
18 18 7 96682
18 18 8 41892
18 18 9 13349
18 18 10 2694
18 18 11 234
18 19 4 1
18 19 5 11
18 19 6 57
18 19 7 289
18 19 8 1153
18 19 9 3623
18 19 10 9630
18 19 11 20964
18 19 12 39450
18 19 13 64607
18 19 14 91559
18 19 15 114897
18 19 16 128885
18 19 17 130354
18 19 18 117475
18 19 19 96650
18 19 20 71643
18 19 21 48591
18 19 22 29519
18 19 23 16322
18 19 24 8258
18 19 25 3766
18 19 26 1468
18 19 27 592
18 19 28 185
18 19 29 36
18 19 30 13
18 19 31 2
18 20 12 1
18 20 13 2
18 20 14 5
18 20 15 44
18 20 16 149
18 20 17 461
18 20 18 1302
18 20 19 3250
18 20 20 7564
18 20 21 14945
18 20 22 27049
18 20 23 44246
18 20 24 65002
18 20 25 86333
18 20 26 105875
18 20 27 116795
18 20 28 118491
18 20 29 110101
18 20 30 94310
18 20 31 73442
18 20 32 52712
18 20 33 34664
18 20 34 21092
18 20 35 11550
18 20 36 6026
18 20 37 2749
18 20 38 1127
18 20 39 479
18 20 40 150
18 20 41 64
18 20 42 15
18 20 43 3
18 20 44 2
18 21 7 2491
18 21 8 18609
18 21 9 65653
18 21 10 136240
18 21 11 192680
18 21 12 203649
18 21 13 168361
18 21 14 112857
18 21 15 60627
18 21 16 26634
18 21 17 9415
18 21 18 2340
18 21 19 414
18 21 20 30
18 22 1 59
18 22 2 473
18 22 3 2525
18 22 4 9381
18 22 5 26187
18 22 6 57138
18 22 7 99648
18 22 8 142401
18 22 9 167265
18 22 10 165136
18 22 11 136249
18 22 12 94463
18 22 13 55674
18 22 14 27262
18 22 15 11096
18 22 16 3798
18 22 17 1010
18 22 18 206
18 22 19 21
18 22 20 4
18 23 1 26
18 23 2 263
18 23 3 1458
18 23 4 5867
18 23 5 17660
18 23 6 41876
18 23 7 78304
18 23 8 121095
18 23 9 155111
18 23 10 166640
18 23 11 150135
18 23 12 115142
18 23 13 75061
18 23 14 41409
18 23 15 19206
18 23 16 7651
18 23 17 2375
18 23 18 610
18 23 19 92
18 23 20 17
18 23 21 1
18 24 4 444
18 24 5 4480
18 24 6 21214
18 24 7 63911
18 24 8 128610
18 24 9 188140
18 24 10 205347
18 24 11 174678
18 24 12 115869
18 24 13 61620
18 24 14 25640
18 24 15 8032
18 24 16 1765
18 24 17 235
18 24 18 15
18 25 14 6
18 25 15 42
18 25 16 221
18 25 17 1087
18 25 18 4086
18 25 19 12061
18 25 20 28933
18 25 21 58412
18 25 22 97590
18 25 23 136871
18 25 24 160979
18 25 25 161609
18 25 26 135971
18 25 27 97326
18 25 28 58127
18 25 29 29290
18 25 30 12046
18 25 31 4036
18 25 32 1088
18 25 33 195
18 25 34 23
18 25 35 1
18 26 1 254
18 26 2 1828
18 26 3 8527
18 26 4 27760
18 26 5 66963
18 26 6 122302
18 26 7 175000
18 26 8 196220
18 26 9 174076
18 26 10 122210
18 26 11 66325
18 26 12 27688
18 26 13 8654
18 26 14 1895
18 26 15 265
18 26 16 17
18 27 10 3
18 27 11 32
18 27 12 312
18 27 13 1858
18 27 14 7299
18 27 15 22031
18 27 16 52034
18 27 17 95928
18 27 18 144736
18 27 19 175930
18 27 20 175178
18 27 21 144120
18 27 22 96580
18 27 23 52153
18 27 24 22201
18 27 25 7350
18 27 26 1874
18 27 27 353
18 27 28 25
18 27 29 3
18 28 5 1000000
18 29 25 1000000
18 30 10 937
18 30 11 9815
18 30 12 43857
18 30 13 117689
18 30 14 204902
18 30 15 245986
18 30 16 205635
18 30 17 116691
18 30 18 43838
18 30 19 9601
18 30 20 1049
18 31 5 15605
18 31 6 93129
18 31 7 234285
18 31 8 312432
18 31 9 235170
18 31 10 93719
18 31 11 15660
18 32 5 1000000
18 33 7 1000000
18 34 3 1000000
18 35 8 1000000
19 0 2 1
19 0 56 1
19 1 36 3
19 1 37 2
19 1 38 4
19 1 39 13
19 1 40 23
19 1 41 34
19 1 42 86
19 1 43 149
19 1 44 263
19 1 45 368
19 1 46 636
19 1 47 924
19 1 48 1355
19 1 49 2015
19 1 50 3060
19 1 51 4232
19 1 52 5580
19 1 53 7550
19 1 54 10174
19 1 55 13040
19 1 56 16307
19 1 57 20475
19 1 58 24579
19 1 59 29304
19 1 60 34215
19 1 61 38469
19 1 62 42768
19 1 63 46702
19 1 64 49891
19 1 65 52760
19 1 66 54430
19 1 67 55120
19 1 68 54762
19 1 69 53440
19 1 70 50755
19 1 71 46916
19 1 72 44326
19 1 73 39623
19 1 74 35376
19 1 75 30832
19 1 76 26323
19 1 77 22085
19 1 78 18331
19 1 79 14979
19 1 80 11972
19 1 81 9406
19 1 82 7100
19 1 83 5546
19 1 84 4133
19 1 85 2949
19 1 86 2051
19 1 87 1459
19 1 88 1084
19 1 89 694
19 1 90 502
19 1 91 287
19 1 92 199
19 1 93 130
19 1 94 91
19 1 95 50
19 1 96 29
19 1 97 16
19 1 98 9
19 1 99 4
19 1 100 7
19 1 102 1
19 1 103 1
19 1 106 1
19 2 1 4502
19 2 2 12140
19 2 3 25129
19 2 4 42529
19 2 5 62856
19 2 6 81427
19 2 7 95825
19 2 8 104696
19 2 9 105810
19 2 10 100094
19 2 11 89891
19 2 12 76183
19 2 13 61196
19 2 14 46945
19 2 15 33215
19 2 16 22967
19 2 17 14705
19 2 18 8747
19 2 19 4956
19 2 20 2697
19 2 21 1305
19 2 22 644
19 2 23 278
19 2 24 118
19 2 25 61
19 2 26 18
19 2 27 3
19 2 28 2
19 2 29 1
19 3 1 1140
19 3 2 4194
19 3 3 10358
19 3 4 20712
19 3 5 35908
19 3 6 53844
19 3 7 71490
19 3 8 87696
19 3 9 97184
19 3 10 102109
19 3 11 99038
19 3 12 90734
19 3 13 79413
19 3 14 65761
19 3 15 52137
19 3 16 39640
19 3 17 29066
19 3 18 20686
19 3 19 14236
19 3 20 9455
19 3 21 6114
19 3 22 3760
19 3 23 2163
19 3 24 1352
19 3 25 736
19 3 26 449
19 3 27 214
19 3 28 128
19 3 29 74
19 3 30 31
19 3 31 8
19 3 32 7
19 3 33 3
19 3 34 1
19 3 35 1
19 4 3 4
19 4 4 11
19 4 5 62
19 4 6 202
19 4 7 612
19 4 8 1515
19 4 9 3451
19 4 10 6716
19 4 11 12194
19 4 12 20257
19 4 13 30717
19 4 14 43126
19 4 15 56242
19 4 16 70347
19 4 17 80857
19 4 18 88567
19 4 19 91651
19 4 20 90435
19 4 21 83849
19 4 22 74713
19 4 23 63677
19 4 24 51605
19 4 25 40041
19 4 26 29545
19 4 27 21023
19 4 28 14378
19 4 29 9791
19 4 30 6052
19 4 31 3649
19 4 32 2106
19 4 33 1263
19 4 34 666
19 4 35 375
19 4 36 160
19 4 37 75
19 4 38 36
