cohort allele allele_count all_alleles_count
22 4 25 233
22 4 26 89
22 4 27 30
22 4 28 7
22 4 29 2
22 4 30 1
22 4 32 1
22 5 1 125374
22 5 2 375530
22 5 3 124790
22 6 1 426
22 6 2 4027
22 6 3 18267
22 6 4 48701
22 6 5 87149
22 6 6 114351
22 6 7 120846
22 6 8 120088
22 6 9 124283
22 6 10 125416
22 6 11 106633
22 6 12 72222
22 6 13 37647
22 6 14 14666
22 6 15 4301
22 6 16 849
22 6 17 117
22 6 18 11
22 7 1 174576
22 7 2 212315
22 7 3 183050
22 7 4 152043
22 7 5 112736
22 7 6 66720
22 7 7 28455
22 7 8 8200
22 7 9 1451
22 7 10 130
22 8 1 187313
22 8 2 297819
22 8 3 249624
22 8 4 140331
22 8 5 62538
22 8 6 15612
22 9 1 6578
22 9 2 17533
22 9 3 36008
22 9 4 59049
22 9 5 82760
22 9 6 102719
22 9 7 114337
22 9 8 117014
22 9 9 111084
22 9 10 96405
22 9 11 78798
22 9 12 60540
22 9 13 43814
22 9 14 29531
22 9 15 18831
22 9 16 11079
22 9 17 6398
22 9 18 3252
22 9 19 1683
22 9 20 711
22 9 21 330
22 9 22 121
22 9 23 58
22 9 24 18
22 9 25 4
22 9 26 3
22 11 1 249766
22 11 2 125124
22 12 1 180849
22 12 2 222311
22 12 3 180258
22 12 4 121643
22 12 5 67235
22 12 6 28974
22 12 7 9815
22 12 8 2172
22 12 9 236
22 13 1 158298
22 13 2 263215
22 13 3 158657
22 13 4 105380
22 13 5 52566
22 13 6 17435
22 13 7 5828
22 13 8 1020
22 14 1 71254
22 14 2 116006
22 14 3 151847
22 14 4 167331
22 14 5 151860
22 14 6 122713
22 14 7 87153
22 14 8 54368
22 14 9 30130
22 14 10 14931
22 14 11 6376
22 14 12 2308
22 14 13 767
22 14 14 191
22 14 15 22
22 14 16 5
22 15 1 16482
22 15 2 52326
22 15 3 102383
22 15 4 146757
22 15 5 165251
22 15 6 158177
22 15 7 130898
22 15 8 96174
22 15 9 62683
22 15 10 36393
22 15 11 18269
22 15 12 7854
22 15 13 2936
22 15 14 824
22 15 15 192
22 15 16 31
22 15 17 2
22 16 1 2262
22 16 2 12163
22 16 3 39523
22 16 4 86689
22 16 5 142809
22 16 6 181700
22 16 7 182700
22 16 8 149982
22 16 9 102499
22 16 10 58048
22 16 11 26994
22 16 12 10416
22 16 13 3175
22 16 14 731
22 16 15 108
22 16 16 11
22 17 1 579
22 17 2 3780
22 17 3 13504
22 17 4 35213
22 17 5 70633
22 17 6 112735
22 17 7 148446
22 17 8 164482
22 17 9 154037
22 17 10 123344
22 17 11 83188
22 17 12 49812
22 17 13 25005
22 17 14 10277
22 17 15 3667
22 17 16 1001
22 17 17 222
22 17 18 30
22 17 19 1
22 19 1 280592
22 19 2 312442
22 19 3 187475
22 19 4 93901
22 19 5 31388
22 20 4 114
22 20 5 1369
22 20 6 7808
22 20 7 26893
22 20 8 64776
22 20 9 115310
22 20 10 161142
22 20 11 179281
22 20 12 165118
22 20 13 125355
22 20 14 79650
22 20 15 43301
22 20 16 19781
22 20 17 7246
22 20 18 2254
22 20 19 513
22 20 20 80
22 20 21 8
22 20 22 1
22 21 1 149122
22 21 2 120931
22 21 3 144209
22 21 4 207142
22 21 5 144746
22 21 6 81614
22 21 7 58795
22 21 8 23434
22 21 9 3893
22 24 2 421008
22 24 3 140868
22 24 4 140619
22 24 5 187306
22 24 6 47048
22 24 7 47238
22 24 8 15913
22 25 3 74821
22 25 4 192331
22 25 5 217223
22 25 6 196284
22 25 7 159628
22 25 8 92598
22 25 9 44697
22 25 10 17602
22 25 11 4377
22 25 12 439
22 27 1 375156
22 27 2 375135
22 27 3 125234
22 28 2 499576
22 29 1 124849
22 29 2 218408
22 29 3 250389
22 29 4 218229
22 29 5 125168
22 29 6 31449
22 30 1 1000000
22 32 2 1000000
22 34 4 1000000
22 35 3 31122
22 35 4 156481
22 35 5 312421
22 35 6 312412
22 35 7 156374
22 35 8 31190
22 36 4 1000000
22 37 8 1000000
22 38 3 1000000
22 41 2 1000000
23 0 18 1
23 0 153 1
23 1 47 1
23 1 63 1
23 1 65 1
23 1 66 3
23 1 67 8
23 1 68 9
23 1 69 11
23 1 70 22
23 1 71 22
23 1 72 46
23 1 73 44
23 1 74 71
23 1 75 103
23 1 76 141
23 1 77 195
23 1 78 285
23 1 79 426
23 1 80 493
23 1 81 732
23 1 82 939
23 1 83 1192
23 1 84 1499
23 1 85 1909
23 1 86 2494
23 1 87 3017
23 1 88 3797
23 1 89 4735
23 1 90 5576
23 1 91 6597
23 1 92 7917
23 1 93 9392
23 1 94 10828
23 1 95 12554
23 1 96 14119
23 1 97 16200
23 1 98 17939
23 1 99 20137
23 1 100 22182
23 1 101 24221
23 1 102 26166
23 1 103 28271
23 1 104 30255
23 1 105 32071
23 1 106 33249
23 1 107 34400
23 1 108 34809
23 1 109 35653
23 1 110 36484
23 1 111 36749
23 1 112 36636
23 1 113 35672
23 1 114 34916
23 1 115 34146
23 1 116 32666
23 1 117 31309
23 1 118 29487
23 1 119 27795
23 1 120 26052
23 1 121 24224
23 1 122 22097
23 1 123 19971
23 1 124 17642
23 1 125 16142
23 1 126 14264
23 1 127 12586
23 1 128 11033
23 1 129 9340
23 1 130 8126
23 1 131 6961
23 1 132 5814
23 1 133 4895
23 1 134 4038
23 1 135 3330
23 1 136 2684
23 1 137 2194
23 1 138 1790
23 1 139 1424
23 1 140 1184
23 1 141 907
23 1 142 649
23 1 143 567
23 1 144 402
23 1 145 270
23 1 146 259
23 1 147 160
23 1 148 125
23 1 149 71
23 1 150 62
23 1 151 40
23 1 152 30
23 1 153 23
23 1 154 12
23 1 155 12
23 1 156 12
23 1 157 4
23 1 158 4
23 1 159 4
23 1 161 1
23 1 162 2
23 1 166 1
23 2 4 44
23 2 5 346
23 2 6 1456
23 2 7 4382
23 2 8 9959
23 2 9 18052
23 2 10 29737
23 2 11 43504
23 2 12 58138
23 2 13 72175
23 2 14 83962
23 2 15 91414
23 2 16 93747
23 2 17 91914
23 2 18 85055
23 2 19 75377
23 2 20 63418
23 2 21 51482
23 2 22 39280
23 2 23 29184
23 2 24 20588
23 2 25 14262
23 2 26 9129
23 2 27 5699
23 2 28 3453
23 2 29 1973
23 2 30 1134
23 2 31 576
23 2 32 319
23 2 33 135
23 2 34 53
23 2 35 33
23 2 36 11
23 2 37 7
23 2 38 2
23 3 1 11853
23 3 2 19889
23 3 3 30153
23 3 4 41900
23 3 5 52002
23 3 6 60861
23 3 7 68035
23 3 8 72423
23 3 9 74103
23 3 10 73482
23 3 11 70798
23 3 12 66775
23 3 13 61341
23 3 14 55351
23 3 15 48636
23 3 16 41469
23 3 17 34824
23 3 18 28496
23 3 19 22597
23 3 20 17486
23 3 21 13223
23 3 22 9758
23 3 23 7004
23 3 24 4815
23 3 25 3276
23 3 26 2021
23 3 27 1349
23 3 28 822
23 3 29 509
23 3 30 266
23 3 31 150
23 3 32 87
23 3 33 43
23 3 34 23
23 3 35 14
23 3 36 8
23 3 37 2
23 3 38 1
23 4 9 1
23 4 10 6
23 4 11 21
23 4 12 52
23 4 13 133
23 4 14 316
23 4 15 600
23 4 16 1141
23 4 17 1957
23 4 18 3524
23 4 19 5714
23 4 20 9037
23 4 21 12882
23 4 22 18400
23 4 23 24584
23 4 24 31565
23 4 25 38909
23 4 26 47048
23 4 27 54359
23 4 28 60910
23 4 29 64930
23 4 30 67868
23 4 31 69458
23 4 32 67722
23 4 33 64702
23 4 34 60622
23 4 35 54652
23 4 36 48492
23 4 37 41510
23 4 38 34787
23 4 39 28389
23 4 40 22390
23 4 41 17508
23 4 42 13335
23 4 43 9990
23 4 44 7147
23 4 45 5106
23 4 46 3504
23 4 47 2367
23 4 48 1586
23 4 49 1050
23 4 50 675
23 4 51 443
23 4 52 267
23 4 53 145
23 4 54 86
23 4 55 57
23 4 56 22
23 4 57 21
23 4 58 3
23 4 59 1
23 4 60 4
23 4 61 2
23 5 1 24709
23 5 2 47379
23 5 3 77754
23 5 4 99419
23 5 5 113372
23 5 6 117894
23 5 7 110696
23 5 8 100226
23 5 9 85585
23 5 10 69013
23 5 11 52132
23 5 12 37346
23 5 13 24527
23 5 14 15103
23 5 15 8710
23 5 16 4483
23 5 17 2137
23 5 18 954
23 5 19 340
23 5 20 127
23 5 21 46
23 5 22 14
23 5 23 2
23 6 1 401
23 6 2 2301
23 6 3 7813
23 6 4 18384
23 6 5 33833
23 6 6 50537
23 6 7 63480
23 6 8 73672
23 6 9 80230
23 6 10 86115
23 6 11 90828
23 6 12 90555
23 6 13 85374
23 6 14 75818
23 6 15 64087
23 6 16 52002
23 6 17 40202
23 6 18 30148
23 6 19 21772
23 6 20 13901
23 6 21 8746
23 6 22 5038
23 6 23 2541
23 6 24 1291
23 6 25 573
23 6 26 207
23 6 27 83
23 6 28 25
23 6 29 4
23 6 30 1
23 6 31 1
23 7 1 11499
23 7 2 30682
23 7 3 56542
23 7 4 83564
23 7 5 103780
23 7 6 112852
23 7 7 112658
23 7 8 106469
23 7 9 95586
23 7 10 82253
23 7 11 67726
23 7 12 51307
23 7 13 35508
23 7 14 22590
23 7 15 12868
23 7 16 6703
23 7 17 3169
23 7 18 1361
23 7 19 480
23 7 20 184
23 7 21 46
23 7 22 22
23 7 23 2
23 7 24 1
23 8 1 187
23 8 2 1051
23 8 3 4024
23 8 4 10924
23 8 5 23621
23 8 6 41976
23 8 7 64981
23 8 8 87137
23 8 9 105332
23 8 10 114331
23 8 11 113939
23 8 12 104678
23 8 13 90021
23 8 14 72306
23 8 15 55502
23 8 16 39415
23 8 17 27241
23 8 18 17850
23 8 19 11258
23 8 20 6680
23 8 21 3693
23 8 22 2046
23 8 23 996
23 8 24 463
23 8 25 192
23 8 26 88
23 8 27 37
23 8 28 12
23 8 29 7
23 9 2 2
23 9 3 15
23 9 4 61
23 9 5 158
23 9 6 446
23 9 7 1031
23 9 8 2088
23 9 9 4037
23 9 10 7295
23 9 11 12055
23 9 12 18295
23 9 13 25809
23 9 14 35031
23 9 15 44746
23 9 16 54258
23 9 17 63646
23 9 18 70526
23 9 19 75481
23 9 20 77289
23 9 21 76278
23 9 22 72243
23 9 23 66843
23 9 24 59545
23 9 25 51503
23 9 26 43636
23 9 27 35166
23 9 28 28201
23 9 29 21607
23 9 30 16571
23 9 31 11898
23 9 32 8390
23 9 33 5850
23 9 34 3743
23 9 35 2418
23 9 36 1609
23 9 37 1012
23 9 38 517
23 9 39 316
23 9 40 188
23 9 41 92
23 9 42 47
23 9 43 32
23 9 44 12
23 9 45 7
23 9 46 3
23 9 47 2
23 9 48 2
23 10 1 375020
23 10 2 374619
23 10 3 125237
23 11 2 249534
23 11 3 93287
23 11 4 31128
23 11 5 124978
23 11 7 31113
23 12 2 1179
23 12 3 4207
23 12 4 9768
23 12 5 18848
23 12 6 30729
23 12 7 45262
23 12 8 59920
23 12 9 73329
23 12 10 83981
23 12 11 90015
23 12 12 91859
23 12 13 89825
23 12 14 82763
23 12 15 73962
23 12 16 62918
23 12 17 50818
23 12 18 39886
23 12 19 29803
23 12 20 21353
23 12 21 14751
23 12 22 9938
23 12 23 6282
23 12 24 3843
23 12 25 2276
23 12 26 1238
23 12 27 672
23 12 28 310
23 12 29 139
23 12 30 85
23 12 31 26
23 12 32 6
23 12 33 4
23 12 34 4
23 12 36 1
23 13 1 2288
23 13 2 6454
23 13 3 12593
23 13 4 21564
23 13 5 33152
23 13 6 45637
23 13 7 58834
23 13 8 69517
23 13 9 77980
23 13 10 83229
23 13 11 84822
23 13 12 82927
23 13 13 78461
23 13 14 71487
23 13 15 62971
23 13 16 53471
23 13 17 43856
23 13 18 34605
23 13 19 25914
23 13 20 18480
23 13 21 12577
23 13 22 7859
23 13 23 4806
23 13 24 2633
23 13 25 1474
23 13 26 740
23 13 27 346
23 13 28 159
23 13 29 56
23 13 30 28
23 13 31 7
23 13 32 3
23 13 33 2
23 14 1 10653
23 14 2 36822
23 14 3 80347
23 14 4 127028
23 14 5 158775
23 14 6 166001
23 14 7 147439
23 14 8 113285
23 14 9 75872
23 14 10 44454
23 14 11 22720
23 14 12 9892
23 14 13 3699
23 14 14 1149
23 14 15 283
23 14 16 72
23 14 17 9
23 14 18 4
23 15 2 1
23 15 3 4
23 15 4 31
23 15 5 132
23 15 6 475
23 15 7 1413
23 15 8 3467
23 15 9 7463
23 15 10 14273
23 15 11 24605
23 15 12 38562
23 15 13 54511
23 15 14 71847
23 15 15 86041
23 15 16 96584
23 15 17 100801
23 15 18 98958
23 15 19 91985
23 15 20 80439
23 15 21 66506
23 15 22 51729
23 15 23 38591
23 15 24 26769
23 15 25 18327
23 15 26 11554
23 15 27 6929
23 15 28 3921
23 15 29 2157
23 15 30 1085
23 15 31 481
23 15 32 215
23 15 33 90
23 15 34 32
23 15 35 15
23 15 36 6
23 15 37 1
23 16 2 3
23 16 3 35
23 16 4 150
23 16 5 496
23 16 6 1389
23 16 7 3233
23 16 8 6410
23 16 9 11502
23 16 10 18942
23 16 11 27833
23 16 12 38247
23 16 13 49546
23 16 14 60483
23 16 15 69278
23 16 16 76274
23 16 17 79560
23 16 18 80531
23 16 19 78012
23 16 20 73645
23 16 21 66735
23 16 22 58848
23 16 23 50232
23 16 24 41136
23 16 25 32321
23 16 26 24909
23 16 27 17908
23 16 28 12509
23 16 29 8215
23 16 30 5099
23 16 31 3071
23 16 32 1679
23 16 33 942
23 16 34 482
23 16 35 210
23 16 36 90
23 16 37 27
23 16 38 12
23 16 39 2
23 16 40 3
23 16 42 1
23 17 3 3
23 17 4 9
23 17 5 46
23 17 6 185
23 17 7 594
23 17 8 1577
23 17 9 3603
23 17 10 7050
23 17 11 12589
23 17 12 20862
23 17 13 31833
23 17 14 44227
23 17 15 58043
23 17 16 71205
23 17 17 82977
23 17 18 90910
23 17 19 94268
23 17 20 91242
23 17 21 85933
23 17 22 75611
23 17 23 63631
23 17 24 50729
23 17 25 38199
23 17 26 27473
23 17 27 18695
23 17 28 12044
23 17 29 7494
23 17 30 4348
23 17 31 2370
23 17 32 1206
23 17 33 561
23 17 34 288
23 17 35 134
23 17 36 40
23 17 37 16
23 17 38 5
23 19 1 26774
23 19 2 64861
23 19 3 91186
23 19 4 87087
23 19 5 74323
23 19 6 79500
23 19 7 102611
23 19 8 116805
23 19 9 104505
23 19 10 80119
23 19 11 58394
23 19 12 41341
23 19 13 27501
23 19 14 18129
23 19 15 10975
23 19 16 6127
23 19 17 2999
23 19 18 1362
23 19 19 527
23 19 20 171
23 19 21 52
23 19 22 6
23 19 23 3
23 20 7 10
23 20 8 105
23 20 9 598
23 20 10 2627
23 20 11 8021
23 20 12 19856
23 20 13 41149
23 20 14 69568
23 20 15 101520
23 20 16 127574
23 20 17 139967
23 20 18 135607
23 20 19 118202
23 20 20 90959
23 20 21 63418
23 20 22 39601
23 20 23 22269
23 20 24 11180
23 20 25 4915
23 20 26 1980
23 20 27 619
23 20 28 199
23 20 29 38
23 20 30 16
23 20 31 2
23 21 1 9303
23 21 2 30283
23 21 3 63765
23 21 4 100497
23 21 5 131081
23 21 6 147373
23 21 7 143895
23 21 8 124589
23 21 9 96140
23 21 10 66770
23 21 11 41928
23 21 12 23134
23 21 13 11815
23 21 14 5221
23 21 15 1971
23 21 16 677
23 21 17 176
23 21 18 38
23 21 19 8
23 21 20 1
23 22 1 156731
23 22 2 313052
23 22 3 311886
23 22 4 155902
23 22 5 30985
23 23 1 499766
23 23 2 250362
23 24 1 499464
23 25 6 94047
23 25 7 313069
23 25 8 374390
23 25 9 187049
23 25 10 31445
23 26 1 1
23 26 2 62439
23 26 3 249977
23 26 4 374589
23 26 5 250258
23 26 6 62736
23 27 1 187771
23 27 2 249094
23 27 3 250526
23 27 4 187622
23 27 5 62676
23 28 1 250023
23 28 3 250521
23 28 4 249567
23 29 1 7786
23 29 2 54695
23 29 3 163996
23 29 4 273575
23 29 5 272890
23 29 6 164576
23 29 7 54606
23 29 8 7876
23 30 2 62972
23 30 3 250316
23 30 4 375011
23 30 5 249256
23 30 6 62445
23 31 3 62648
23 31 4 250068
23 31 5 374913
23 31 6 250058
23 31 7 62313
23 32 6 125154
23 32 7 374633
23 32 8 374749
23 32 9 125464
23 33 1 30962
23 33 2 125155
23 33 3 187877
23 33 4 156383
23 33 5 155966
23 33 6 187548
23 33 7 124950
23 33 8 31159
23 34 3 11744
23 34 4 74232
23 34 5 199814
23 34 6 292626
23 34 7 254264
23 34 8 128339
23 34 9 35110
23 34 10 3871
23 35 1 6090
23 35 2 41688
23 35 3 124658
23 35 4 216433
23 35 5 246385
23 35 6 194563
23 35 7 109632
23 35 8 45043
23 35 9 12847
23 35 10 2437
23 35 11 224
23 36 5 250019
23 36 6 500144
23 36 7 249837
23 37 6 31111
23 37 7 156313
23 37 8 312140
23 37 9 312465
23 37 10 156647
23 37 11 31324
23 38 1 1000000
23 39 3 1000000
23 41 10 1000000
23 42 3 1000000
23 43 5 1000000
23 44 6 1000000
23 45 4 1000000
24 0 2 1
24 0 71 1
24 1 35 1
24 1 38 3
24 1 39 8
24 1 40 15
24 1 41 26
24 1 42 34
24 1 43 63
24 1 44 74
24 1 45 141
24 1 46 180
24 1 47 299
24 1 48 428
24 1 49 580
24 1 50 868
24 1 51 1195
24 1 52 1605
24 1 53 2143
24 1 54 2696
24 1 55 3573
24 1 56 4478
24 1 57 5757
24 1 58 7252
24 1 59 8762
24 1 60 10686
24 1 61 12616
24 1 62 15105
24 1 63 17710
24 1 64 20220
24 1 65 22709
24 1 66 25746
24 1 67 28463
24 1 68 31194
24 1 69 33977
24 1 70 36372
24 1 71 38035
24 1 72 39791
24 1 73 41100
24 1 74 41910
24 1 75 42446
24 1 76 42453
24 1 77 42257
24 1 78 41164
24 1 79 39246
24 1 80 38031
24 1 81 35448
24 1 82 33011
24 1 83 30565
24 1 84 28003
24 1 85 25277
24 1 86 22560
24 1 87 20106
24 1 88 17454
24 1 89 15098
24 1 90 13110
24 1 91 11131
24 1 92 9160
24 1 93 7755
24 1 94 6291
24 1 95 5199
24 1 96 4233
24 1 97 3291
24 1 98 2639
24 1 99 2039
24 1 100 1632
24 1 101 1176
24 1 102 912
24 1 103 665
24 1 104 534
24 1 105 383
24 1 106 311
24 1 107 190
24 1 108 133
24 1 109 87
24 1 110 69
24 1 111 54
24 1 112 28
24 1 113 13
24 1 114 9
24 1 115 10
24 1 116 2
24 1 117 3
24 1 118 2
24 1 119 3
24 1 120 1
24 1 121 1
24 2 1 4367
24 2 2 9416
24 2 3 14727
24 2 4 23060
24 2 5 34497
24 2 6 45038
24 2 7 53749
24 2 8 63660
24 2 9 71262
24 2 10 74606
24 2 11 75862
24 2 12 74740
24 2 13 70067
24 2 14 64254
24 2 15 57933
24 2 16 50335
24 2 17 43357
24 2 18 36058
24 2 19 29905
24 2 20 24432
24 2 21 19660
24 2 22 15264
24 2 23 11722
24 2 24 9003
24 2 25 6633
24 2 26 4945
24 2 27 3551
24 2 28 2505
24 2 29 1681
24 2 30 1067
24 2 31 696
24 2 32 494
24 2 33 258
24 2 34 135
24 2 35 89
24 2 36 32
24 2 37 16
24 2 38 7
24 2 39 6
24 2 40 5
24 3 1 58046
24 3 2 93125
24 3 3 108525
24 3 4 118187
24 3 5 114077
24 3 6 106249
24 3 7 92578
24 3 8 76593
24 3 9 60232
24 3 10 44903
24 3 11 32324
24 3 12 21803
24 3 13 13693
24 3 14 8150
24 3 15 4725
24 3 16 2450
24 3 17 1254
24 3 18 609
24 3 19 294
24 3 20 118
24 3 21 42
24 3 22 27
24 3 23 6
24 3 24 4
24 3 25 2
24 3 26 1
24 4 1 75
24 4 2 475
24 4 3 1707
24 4 4 4397
24 4 5 9441
24 4 6 17838
24 4 7 29234
24 4 8 43454
24 4 9 59273
24 4 10 74307
24 4 11 86811
24 4 12 94567
24 4 13 97413
24 4 14 93854
24 4 15 86282
24 4 16 74431
24 4 17 62308
24 4 18 49166
24 4 19 37643
24 4 20 27116
24 4 21 18693
24 4 22 12691
24 4 23 7980
24 4 24 4887
24 4 25 2816
24 4 26 1572
24 4 27 830
24 4 28 398
24 4 29 197
24 4 30 83
24 4 31 32
24 4 32 14
24 4 33 9
24 4 34 1
24 5 3 500307
24 6 1 4279
24 6 2 16700
24 6 3 39835
24 6 4 66705
24 6 5 86178
24 6 6 98454
24 6 7 109739
24 6 8 120012
24 6 9 118913
24 6 10 105385
24 6 11 83608
24 6 12 60501
24 6 13 40488
24 6 14 24392
24 6 15 13535
24 6 16 6537
24 6 17 2852
24 6 18 956
24 6 19 323
24 6 20 81
24 6 21 13
24 6 22 2
24 7 1 34230
24 7 2 49421
24 7 3 62328
24 7 4 91914
24 7 5 108630
24 7 6 104260
24 7 7 104983
24 7 8 99204
24 7 9 84456
24 7 10 71412
24 7 11 57719
24 7 12 43479
24 7 13 30755
24 7 14 20528
24 7 15 12690
24 7 16 7441
24 7 17 3730
24 7 18 1783
24 7 19 711
24 7 20 270
24 7 21 88
24 7 22 24
24 7 23 5
24 8 1 10230
24 8 2 24197
24 8 3 40113
24 8 4 58967
24 8 5 79579
24 8 6 96667
24 8 7 105315
24 8 8 106721
24 8 9 102109
24 8 10 91796
24 8 11 78111
24 8 12 62932
24 8 13 47793
24 8 14 34496
24 8 15 23574
24 8 16 15305
24 8 17 9356
24 8 18 5366
24 8 19 2861
24 8 20 1371
24 8 21 687
24 8 22 290
24 8 23 89
24 8 24 23
24 8 25 6
24 8 26 1
24 9 1 6963
24 9 2 14215
24 9 3 24763
24 9 4 39139
24 9 5 55042
24 9 6 71094
24 9 7 85816
24 9 8 96429
24 9 9 100663
24 9 10 101186
24 9 11 95090
24 9 12 82592
24 9 13 68087
24 9 14 53330
24 9 15 38817
24 9 16 26758
24 9 17 17066
24 9 18 10284
24 9 19 5692
24 9 20 2925
24 9 21 1421
24 9 22 562
24 9 23 235
24 9 24 86
24 9 25 28
24 9 26 7
24 9 27 1
24 10 1 375505
24 10 2 374324
24 10 3 125339
24 11 1 23499
24 11 2 38886
24 11 3 62370
24 11 4 78234
24 11 5 78209
24 11 6 77311
24 11 7 62602
24 11 8 39042
24 11 9 23757
24 11 10 7842
24 12 1 245091
24 12 2 200064
24 12 3 104872
24 12 4 61488
24 12 5 24466
24 12 6 6802
24 12 7 963
24 13 1 10309
24 13 2 17488
24 13 3 22932
24 13 4 31995
24 13 5 40072
24 13 6 49322
24 13 7 56762
24 13 8 63844
24 13 9 68302
24 13 10 71004
24 13 11 72744
24 13 12 71386
24 13 13 68251
24 13 14 63624
24 13 15 57497
24 13 16 50240
24 13 17 42681
24 13 18 35564
24 13 19 28093
24 13 20 21759
24 13 21 16024
24 13 22 11484
24 13 23 7762
24 13 24 5174
24 13 25 3263
24 13 26 2058
24 13 27 1161
24 13 28 562
24 13 29 324
24 13 30 129
24 13 31 64
24 13 32 31
24 13 33 5
24 13 34 3
24 13 35 1
24 13 36 1
24 14 1 125190
24 14 2 169964
24 14 3 145736
24 14 4 104534
24 14 5 74178
24 14 6 53332
24 14 7 35147
24 14 8 21379
24 14 9 11532
24 14 10 5498
24 14 11 2169
24 14 12 802
24 14 13 247
24 14 14 60
24 14 15 11
24 15 1 12200
24 15 2 164569
24 15 3 130627
24 15 4 52103
24 15 5 157364
24 15 6 81869
24 15 7 65276
24 15 8 73524
24 15 9 43092
24 15 10 31711
24 15 11 21925
24 15 12 12292
24 15 13 6001
24 15 14 3076
24 15 15 1176
24 15 16 364
24 15 17 65
24 16 4 216
24 16 5 1624
24 16 6 5769
24 16 7 13377
24 16 8 21631
24 16 9 29927
24 16 10 37680
24 16 11 46910
24 16 12 57353
24 16 13 66714
24 16 14 72546
24 16 15 76018
24 16 16 76875
24 16 17 75105
24 16 18 71817
24 16 19 66524
24 16 20 59768
24 16 21 51588
24 16 22 43543
24 16 23 34965
24 16 24 27378
24 16 25 20637
24 16 26 14971
24 16 27 10322
24 16 28 6822
24 16 29 4264
24 16 30 2601
24 16 31 1502
24 16 32 839
24 16 33 391
24 16 34 185
24 16 35 88
24 16 36 33
24 16 37 15
24 16 38 2
24 17 1 202
24 17 2 940
24 17 3 3328
24 17 4 8411
24 17 5 17390
24 17 6 30809
24 17 7 48911
24 17 8 68249
24 17 9 87366
24 17 10 102986
24 17 11 111250
24 17 12 112380
24 17 13 104446
24 17 14 89841
24 17 15 71818
24 17 16 53729
24 17 17 36977
24 17 18 23397
24 17 19 13771
24 17 20 7516
24 17 21 3760
24 17 22 1629
24 17 23 638
24 17 24 177
24 17 25 53
24 17 26 7
24 19 1 58479
24 19 2 97790
24 19 3 106875
24 19 4 123451
24 19 5 112481
24 19 6 109000
24 19 7 92518
24 19 8 74147
24 19 9 56609
24 19 10 40457
24 19 11 27543
24 19 12 17580
24 19 13 10379
24 19 14 5732
24 19 15 2989
24 19 16 1384
24 19 17 605
24 19 18 220
24 19 19 71
24 19 20 24
24 19 21 4
24 19 22 1
24 20 2 1017
24 20 3 7589
24 20 4 23562
24 20 5 46159
24 20 6 69189
24 20 7 96313
24 20 8 124440
24 20 9 137643
24 20 10 131242
24 20 11 117861
24 20 12 97575
24 20 13 69060
24 20 14 41768
24 20 15 22269
24 20 16 10191
24 20 17 3376
24 20 18 675
24 20 19 71
24 21 1 244955
24 21 2 200089
24 21 3 104475
24 21 4 61545
24 21 5 24377
24 21 6 6892
24 21 7 962
24 22 1 375308
24 22 2 375127
24 22 3 124734
24 23 4 500419
24 24 3 500326
24 24 6 249370
24 25 1 262032
24 25 2 154235
24 25 3 39063
24 25 4 33360
24 25 5 35354
24 25 6 60444
24 25 7 77679
24 25 8 60200
24 25 9 35003
24 25 10 33212
24 25 11 39021
24 25 12 29544
24 25 13 11639
24 25 14 1897
24 26 2 62538
24 26 3 249471
24 26 4 375421
24 26 5 250157
24 26 6 62413
24 27 1 125160
24 27 2 187020
24 27 3 156414
24 27 4 156228
24 27 5 187965
24 27 6 124937
24 27 7 31019
24 28 3 250438
24 28 6 249971
24 28 7 249474
24 28 10 250117
24 29 1 62059
24 29 2 94144
24 29 3 62420
24 29 4 46709
24 29 5 124804
24 29 6 187326
24 29 7 125098
24 29 8 46770
24 29 9 62459
24 29 10 94039
24 29 11 62663
24 29 12 15758
24 30 2 1000000
24 32 5 251068
24 32 6 498508
24 32 7 250424
24 33 1 124530
24 33 2 62850
24 33 3 62497
24 33 4 186914
24 33 5 187168
24 33 6 62866
24 33 7 62867
24 33 8 124605
24 33 9 62966
24 35 4 1000000
24 36 9 531103
24 36 10 124608
24 36 11 187914
24 36 12 125098
24 36 13 31277
24 37 1 500482
24 37 2 249719
24 39 9 124457
24 39 10 375108
24 39 11 375325
24 39 12 125110
24 40 3 1000000
24 41 13 1000000
24 42 1 1000000
24 43 11 1000000
24 44 4 1000000
24 45 2 1000000
