Year Indiv Category Genotyped Mom Dad Sex simSex
2003 508 survivor N 0 0 2 2
2003 3428 survivor Y 2186 1892 1 1
2003 3232 survivor Y 2654 2942 2 2
2003 993 survivor Y 0 0 1 1
2003 512 survivor Y 0 0 2 2
2003 3076 survivor Y 0 0 2 2
2003 526 survivor Y 3076 213 1 1
2003 527 survivor Y 3076 213 1 1
2003 529 survivor Y 2083 1899 1 1
2003 1261 survivor N 0 0 2 2
2003 2455 survivor Y 0 0 1 1
2003 533 survivor Y 2607 2013 2 2
2003 534 survivor Y 2607 2013 2 2
2003 537 survivor Y 2633 3219 2 2
2003 539 survivor Y 305 3016 1 1
2003 6714 survivor Y 2607 2013 1 1
2003 555 survivor Y 3150 2508 2 2
2003 3505 survivor Y 6903 2453 1 1
2003 547 survivor Y 161 3505 1 1
2003 549 survivor Y 161 3505 2 2
2003 543 survivor Y 2640 2223 2 2
2003 551 survivor Y 3065 2191 2 2
2003 558 survivor Y 1244 128 2 2
2003 2704 survivor N 2193 487 2 2
2003 564 survivor Y 2492 312 2 2
2003 572 survivor Y 296 5268 2 2
2003 573 survivor Y 296 5268 2 2
2003 578 survivor Y 2665 3295 1 1
2003 5489 survivor Y 2704 2672 1 1
2003 565 survivor Y 2688 1998 2 2
2003 566 survivor Y 2688 1998 2 2
2003 567 survivor Y 2688 1998 1 1
2003 568 survivor Y 2688 1998 1 1
2003 580 survivor Y 3502 2738 2 2
2003 2237 survivor Y 1718 588 2 2
2003 2027 survivor N 1819 403 1 1
2003 585 survivor Y 2237 2027 2 2
2003 586 survivor Y 2237 2027 1 1
2003 590 survivor Y 3097 293 1 1
2003 591 survivor Y 1254 2185 1 1
2003 707 survivor Y 3260 2047 1 1
2003 2531 survivor N 0 0 2 2
2003 778 survivor N 0 0 1 1
2003 594 survivor Y 2531 778 1 1
2003 597 survivor Y 2531 778 1 1
2003 3235 survivor Y 2065 2155 2 2
2003 588 survivor Y 0 0 1 1
2003 3262 survivor N 1253 588 1 1
2003 3488 survivor Y 2654 2738 2 2
2003 5280 survivor Y 2542 2850 2 2
2003 3261 survivor Y 1253 588 2 2
2003 3696 survivor Y 2591 1247 1 1
2003 3091 survivor Y 2500 2027 1 1
2003 3647 survivor Y 3150 2508 1 1
2003 3493 survivor N 2237 2771 2 2
2003 3432 survivor Y 347 2651 1 1
2003 3423 survivor Y 2688 1998 1 1
2003 3496 survivor N 2237 2771 2 2
2003 3643 survivor Y 1253 588 2 2
2003 719 survivor Y 2459 3343 2 2
2003 720 survivor Y 2459 3343 2 2
2003 716 survivor Y 3276 3288 1 1
2003 718 survivor Y 3276 3288 2 2
2003 714 survivor Y 3500 2151 1 1
2003 722 survivor Y 509 113 1 1
2003 2654 survivor Y 1900 474 2 2
2003 725 survivor Y 2654 3412 2 2
2003 1090 immigrant N 1315 2499 1 1
2003 3697 survivor Y 2591 1247 2 2
2003 1005 survivor Y 0 0 1 1
2003 731 survivor Y 67 1999 1 1
2003 729 survivor Y 1443 2155 1 1
2003 6189 survivor Y 1443 2155 2 2
2003 734 survivor Y 2731 787 1 1
2003 750 survivor Y 3048 3428 1 1
2003 752 survivor Y 3048 3428 1 1
2003 759 survivor Y 789 790 1 1
2003 897 survivor Y 0 0 1 1
2003 784 survivor N 3150 2508 0 2
2003 1082 survivor N 1302 2908 1 1
2003 3544 survivor Y 2843 859 2 2
2003 786 survivor N 0 0 2 2
2003 896 survivor N 1718 588 0 2
2003 3486 survivor Y 2654 2738 2 2
2003 3686 survivor Y 2570 113 1 1
2003 589 immigrant Y 6889 6890 2 2
2003 3394 immigrant Y 2953 2954 2 2
2003 795 immigrant Y 471 6908 2 2
2003 1100 immigrant N 2902 3307 1 1
2003 779 immigrant Y 0 0 2 2
2003 552 immigrant Y 3228 1265 1 1
2004 3815 nestling Y 3021 3686 2 2
2004 3816 nestling Y 3021 3686 1 1
2004 3821 nestling Y 3276 3288 2 2
2004 3822 nestling Y 3276 3288 2 2
2004 3823 nestling Y 3276 3288 2 2
2004 3817 nestling Y 2687 788 2 2
2004 3818 nestling Y 2687 788 2 2
2004 3819 nestling Y 2687 788 2 2
2004 3820 nestling Y 2687 788 1 1
2004 3824 nestling Y 789 790 2 2
2004 3825 nestling Y 789 790 2 2
2004 3826 nestling Y 789 790 2 2
2004 3827 nestling Y 305 3016 2 2
2004 3828 nestling Y 305 3016 1 1
2004 3829 nestling Y 305 3016 1 1
2004 6780 nestling Y 789 790 2 2
2004 3830 nestling Y 779 2228 2 2
2004 3831 nestling Y 779 2228 2 2
2004 3832 nestling Y 779 2228 1 1
2004 3833 nestling Y 779 2228 1 1
2004 3834 nestling Y 3496 1090 1 1
2004 3835 nestling Y 3496 1090 2 2
2004 3836 nestling Y 3424 2788 2 2
2004 3837 nestling Y 3424 2788 2 2
2004 3838 nestling Y 3424 2788 1 1
2004 3839 nestling Y 2492 312 2 2
2004 3840 nestling Y 2607 2013 1 1
2004 3841 nestling Y 2607 2013 1 1
2004 3842 nestling Y 2607 2013 1 1
2004 3843 nestling Y 2607 2013 2 2
2004 3846 nestling Y 3503 3343 1 1
2004 3847 nestling Y 3503 3343 2 2
2004 3848 nestling Y 3503 3343 1 1
2004 3849 nestling Y 3500 2151 1 1
2004 3850 nestling Y 3500 2151 1 1
2004 3851 nestling Y 3500 2151 2 2
2004 3852 nestling Y 3500 2151 1 1
2004 3856 nestling Y 551 1999 1 1
2004 3857 nestling Y 551 1999 1 1
2004 3858 nestling Y 551 1999 2 2
2004 3859 nestling Y 551 1999 2 2
2004 3867 nestling Y 3097 750 2 2
2004 3868 nestling Y 3097 750 1 1
2004 3869 nestling Y 3097 750 1 1
2004 3870 nestling Y 3811 752 1 1
2004 3871 nestling Y 3811 752 1 1
2004 3872 nestling Y 3811 752 2 2
2004 3873 nestling Y 1292 150 2 2
2004 3874 nestling Y 1292 150 1 1
2004 3875 nestling Y 1292 150 2 2
2004 3876 nestling Y 1292 150 1 1
2004 3844 nestling Y 1254 2185 1 1
2004 3845 nestling Y 1254 2185 1 1
2004 3853 nestling Y 3065 2191 2 2
2004 3854 nestling Y 3065 2191 2 2
2004 3855 nestling Y 3065 2191 1 1
2004 3860 nestling Y 3235 3262 1 1
2004 3861 nestling Y 3235 3262 1 1
2004 3862 nestling Y 3235 3262 2 2
2004 3863 nestling Y 3235 3262 1 1
2004 3889 nestling Y 2083 715 2 2
2004 3890 nestling Y 2083 715 2 2
2004 3891 nestling Y 2083 715 1 1
2004 6194 nestling Y 3065 2191 1 1
2004 6267 nestling Y 2083 715 1 1
2004 3877 nestling Y 795 3206 2 2
2004 3878 nestling Y 795 3206 2 2
2004 3879 nestling Y 795 3206 1 1
2004 3880 nestling Y 2640 594 1 1
2004 3881 nestling Y 2640 594 1 1
2004 3882 nestling Y 2640 594 2 2
2004 3883 nestling Y 589 3698 1 1
2004 3884 nestling Y 589 3698 1 1
2004 3885 nestling Y 589 3698 2 2
2004 3886 nestling Y 2704 1005 1 1
2004 3887 nestling Y 2704 1005 2 2
2004 3888 nestling Y 2704 1005 2 2
2004 3898 nestling Y 3697 3647 2 2
2004 3899 nestling Y 3697 3647 1 1
2004 3900 nestling Y 3697 3647 1 1
2004 3892 nestling Y 1153 2191 1 1
2004 3893 nestling Y 1153 3809 1 1
2004 3894 nestling Y 1153 2191 2 2
2004 3895 nestling Y 3488 2097 2 2
2004 3896 nestling Y 3488 2097 1 1
2004 3897 nestling Y 3488 2097 1 1
2004 3901 nestling Y 2654 3412 1 1
2004 3902 nestling Y 2654 3412 1 1
2004 3903 nestling Y 2654 3412 1 1
2004 3958 nestling Y 2654 3412 2 2
2004 3959 nestling Y 6189 3636 1 1
2004 3960 nestling Y 6189 3636 1 1
2004 3961 nestling Y 6189 3636 2 2
2004 3962 nestling Y 6189 3636 1 1
2004 3963 nestling Y 725 515 1 1
2004 3970 nestling Y 3260 3687 2 2
2004 3971 nestling Y 3260 3687 1 1
2004 3972 nestling Y 3260 3687 2 2
2004 3964 nestling Y 512 5489 1 1
2004 3965 nestling Y 512 5489 2 2
2004 3966 nestling Y 5280 3696 1 1
2004 3967 nestling Y 5280 3696 1 1
2004 3968 nestling Y 5280 3696 2 2
2004 3969 nestling Y 5280 3696 2 2
2004 3974 nestling Y 3281 897 2 2
2004 3975 nestling Y 3281 897 2 2
2004 3976 nestling Y 3281 897 1 1
2004 3977 nestling Y 3630 526 1 1
2004 3978 nestling Y 3630 526 1 1
2004 3979 nestling Y 3630 526 2 2
2004 3980 nestling Y 3150 1100 1 1
2004 3981 nestling Y 3150 1100 1 1
2004 3982 nestling Y 3150 1100 2 2
2004 3983 nestling Y 3150 1100 2 2
2004 3986 nestling Y 585 546 2 2
2004 3987 nestling Y 585 546 2 2
2004 3984 nestling Y 3502 2738 2 2
2004 3985 nestling Y 3502 2738 1 1
2004 3940 nestling Y 3076 128 1 1
2004 3988 nestling Y 3076 128 1 1
2004 3989 nestling Y 3076 128 1 1
2004 3994 nestling Y 3544 714 1 1
2004 3995 nestling Y 3544 714 2 2
2004 3996 nestling Y 3544 714 2 2
2004 3990 nestling Y 3448 1998 1 1
2004 3991 nestling Y 3448 1998 2 2
2004 3992 nestling Y 3448 1998 1 1
2004 3993 nestling Y 3448 1998 2 2
2004 3997 nestling Y 3643 1179 2 2
2004 3998 nestling Y 3643 588 2 2
2004 3999 nestling Y 2237 586 2 2
2004 4000 nestling Y 2237 586 2 2
2004 4001 nestling Y 3685 578 2 2
2004 4002 nestling Y 3685 578 1 1
2004 4006 nestling Y 3685 578 2 2
2004 4003 nestling Y 3623 729 2 2
2004 4007 nestling Y 2640 594 2 2
2004 4008 nestling Y 2640 594 2 2
2004 4009 nestling Y 2640 594 2 2
2004 4010 nestling Y 2640 594 1 1
2004 4004 nestling Y 2665 3295 1 1
2004 4005 nestling Y 2665 3295 1 1
2004 4011 nestling Y 2492 312 2 2
2004 4012 nestling Y 2492 312 2 2
2004 4013 nestling Y 2492 312 1 1
2004 4014 nestling Y 2492 312 1 1
2004 4015 nestling Y 3503 3343 2 2
2004 4016 nestling Y 3503 3343 2 2
2004 6837 nestling Y 3021 3686 1 1
2004 4017 nestling Y 789 790 1 1
2004 4018 nestling Y 789 790 2 2
2004 4019 nestling Y 789 790 1 1
2004 4020 nestling Y 789 790 1 1
2004 4021 nestling Y 2607 2013 1 1
2004 4022 nestling Y 2607 2013 2 2
2004 4023 nestling Y 3281 897 2 2
2004 4024 nestling Y 3281 897 2 2
2004 4025 nestling Y 508 3219 1 1
2004 4026 nestling Y 508 3219 1 1
2004 4027 nestling Y 508 3219 1 1
2004 3150 survivor Y 1920 2371 2 2
2004 3687 survivor Y 2570 113 1 1
2004 3698 survivor Y 2065 2155 1 1
2004 3697 survivor Y 2591 1247 2 2
2004 3219 survivor Y 2635 2455 1 1
2004 3503 survivor Y 0 0 2 2
2004 993 survivor Y 0 0 1 1
2004 512 survivor Y 0 0 2 2
2004 3343 survivor N 2922 1238 1 1
2004 6714 survivor Y 2607 2013 1 1
2004 591 survivor Y 1254 2185 1 1
2004 714 survivor Y 3500 2151 1 1
2004 558 survivor Y 1244 128 2 2
2004 580 survivor Y 3502 2738 2 2
2004 720 survivor Y 2459 3343 2 2
2004 725 survivor Y 2654 3412 2 2
2004 729 survivor Y 1443 2155 1 1
2004 6189 survivor Y 1443 2155 2 2
2004 759 survivor Y 789 790 1 1
2004 589 survivor Y 6889 6890 2 2
2004 588 survivor Y 0 0 1 1
2004 3235 survivor Y 2065 2155 2 2
2004 896 survivor N 1718 588 0 2
2004 3262 survivor N 1253 588 1 1
2004 3643 survivor Y 1253 588 2 2
2004 3091 survivor Y 2500 2027 1 1
2004 3261 survivor Y 1253 588 2 2
2004 2237 survivor Y 1718 588 2 2
2004 585 survivor Y 2237 2027 2 2
2004 586 survivor Y 2237 2027 1 1
2004 1005 survivor Y 0 0 1 1
2004 2704 survivor N 2193 487 2 2
2004 5489 survivor Y 2704 2672 1 1
2004 3394 survivor Y 2953 2954 2 2
2004 526 survivor Y 3076 213 1 1
2004 527 survivor Y 3076 213 1 1
2004 722 survivor Y 509 113 1 1
2004 707 survivor Y 3260 2047 1 1
2004 551 survivor Y 3065 2191 2 2
2004 716 survivor Y 3276 3288 1 1
2004 718 survivor Y 3276 3288 2 2
2004 572 survivor Y 296 5268 2 2
2004 567 survivor Y 2688 1998 1 1
2004 568 survivor Y 2688 1998 1 1
2004 566 survivor Y 2688 1998 2 2
2004 539 survivor Y 305 3016 1 1
2004 578 survivor Y 2665 3295 1 1
2004 529 survivor Y 2083 1899 1 1
2004 515 survivor Y 3021 1689 1 1
2004 516 survivor Y 3021 1689 1 1
2004 3423 survivor Y 2688 1998 1 1
2004 3452 survivor Y 2445 2454 1 1
2004 3448 survivor Y 2492 312 2 2
2004 3260 survivor Y 2652 2453 2 2
2004 790 survivor Y 0 0 1 1
2004 789 survivor Y 26 1694 2 2
2004 2788 survivor Y 1933 72 1 1
2004 2454 survivor Y 0 0 1 1
2004 2445 survivor Y 0 0 2 2
2004 2640 survivor Y 6898 2487 2 2
2004 2462 survivor Y 0 0 2 2
2004 2185 survivor Y 0 0 1 1
2004 1254 survivor N 0 0 2 2
2004 1292 survivor Y 1438 2185 2 2
2004 3076 survivor Y 0 0 2 2
2004 3500 survivor Y 0 0 2 2
2004 3502 survivor Y 0 0 2 2
2004 3623 survivor Y 345 3234 2 2
2004 3636 survivor Y 2665 2753 1 1
2004 3647 survivor Y 3150 2508 1 1
2004 2151 survivor Y 1578 1464 1 1
2004 128 survivor Y 2617 2047 1 1
2004 2097 survivor Y 262 258 1 1
2004 2654 survivor Y 1900 474 2 2
2004 2738 survivor N 2459 1565 1 1
2004 2425 survivor N 433 1449 1 1
2004 3277 survivor N 0 0 2 2
2004 2607 survivor Y 0 0 2 2
2004 2013 survivor Y 1543 1436 1 1
2004 795 survivor Y 471 6908 2 2
2004 2228 survivor Y 427 2191 1 1
2004 2191 survivor Y 0 0 1 1
2004 312 survivor Y 2381 2191 1 1
2004 150 survivor Y 2193 487 1 1
2004 1999 survivor Y 374 1884 1 1
2004 3065 survivor Y 67 2493 2 2
2004 3016 survivor Y 2528 1999 1 1
2004 2492 survivor Y 0 0 2 2
2004 2687 survivor Y 2186 1884 2 2
2004 3206 survivor Y 2687 2914 1 1
2004 3276 survivor Y 0 0 2 2
2004 788 survivor Y 2067 1892 1 1
2004 3021 survivor Y 2187 2677 2 2
2004 1998 survivor Y 374 1884 1 1
2004 296 survivor Y 2688 1998 2 2
2004 5891 survivor Y 2688 1998 1 1
2004 2665 survivor Y 2528 1999 2 2
2004 2083 survivor N 384 352 2 2
2004 5268 survivor Y 2186 1892 1 1
2004 3288 survivor Y 0 0 1 1
2004 3438 survivor Y 133 2788 1 1
2004 305 survivor Y 2607 352 2 2
2004 3506 survivor Y 0 0 1 1
2004 3412 survivor Y 2680 2013 1 1
2004 3432 survivor Y 347 2651 1 1
2004 3427 survivor Y 2186 1892 2 2
2004 3424 survivor Y 2688 1998 2 2
2004 3295 survivor Y 2083 2243 1 1
2004 3488 survivor Y 2654 2738 2 2
2004 3493 survivor N 2237 2771 2 2
2004 3281 survivor Y 0 0 2 2
2004 3696 survivor Y 2591 1247 1 1
2004 5280 survivor Y 2542 2850 2 2
2004 3544 survivor Y 2843 859 2 2
2004 897 survivor Y 0 0 1 1
2004 3686 survivor Y 2570 113 1 1
2004 1100 survivor N 2902 3307 1 1
2004 905 survivor Y 2633 3219 2 2
2004 913 survivor Y 3232 1999 1 1
2004 916 survivor Y 3500 2151 1 1
2004 918 survivor Y 3488 2097 2 2
2004 919 survivor Y 3488 2097 1 1
2004 921 survivor Y 3488 2097 2 2
2004 922 survivor Y 2462 2429 1 1
2004 1261 survivor N 0 0 2 2
2004 925 survivor Y 3065 2191 2 2
2004 926 survivor Y 3065 2191 1 1
2004 927 survivor Y 3065 2191 1 1
2004 928 survivor Y 3065 2191 2 2
2004 929 survivor Y 2083 1899 2 2
2004 930 survivor Y 2083 1899 1 1
2004 931 survivor Y 2083 1899 2 2
2004 786 survivor N 0 0 2 2
2004 3505 survivor Y 6903 2453 1 1
2004 940 survivor Y 2237 2027 1 1
2004 942 survivor Y 2237 2027 1 1
2004 943 survivor Y 2237 2027 1 1
2004 944 survivor Y 2665 3295 1 1
2004 946 survivor Y 3502 2738 2 2
2004 947 survivor Y 3502 2738 2 2
2004 750 survivor Y 3048 3428 1 1
2004 752 survivor Y 3048 3428 1 1
2004 948 survivor Y 2704 1005 2 2
2004 779 survivor Y 0 0 2 2
2004 3097 survivor Y 2633 2272 2 2
2004 964 survivor Y 779 3680 1 1
2004 965 survivor Y 779 3680 2 2
2004 966 survivor Y 779 3680 2 2
2004 971 survivor Y 2654 3412 2 2
2004 973 survivor Y 296 5268 2 2
2004 975 survivor Y 2607 2013 1 1
2004 984 survivor Y 3544 3681 2 2
2004 1090 survivor N 1315 2499 1 1
2004 3496 survivor N 2237 2771 2 2
2004 508 survivor N 0 0 2 2
2004 3807 survivor Y 3697 3647 2 2
2004 552 survivor Y 3228 1265 1 1
2004 3811 immigrant Y 0 0 2 2
2004 2531 survivor N 0 0 2 2
2004 778 survivor N 0 0 1 1
2004 3685 survivor Y 2570 113 2 2
2004 547 survivor Y 161 3505 1 1
2004 549 survivor Y 161 3505 2 2
2004 594 survivor Y 2531 778 1 1
2004 597 survivor Y 2531 778 1 1
2004 734 survivor Y 2731 787 1 1
2004 715 immigrant Y 6901 1265 1 1
2004 546 immigrant Y 3025 6925 1 1
2004 3813 immigrant N 0 0 2 2
2004 3809 immigrant Y 6895 6896 1 1
2004 1153 immigrant Y 2303 1471 2 2
2004 3810 immigrant Y 0 0 2 2
2004 3630 immigrant Y 277 3267 2 2
2004 544 immigrant Y 3025 6925 1 1
2004 687 immigrant N 3332 2625 2 2
2004 3948 immigrant Y 0 0 2 2
2004 3812 immigrant Y 0 0 2 2
2004 3954 immigrant Y 0 0 2 2
2004 3973 immigrant Y 6883 6884 2 2
2004 1179 immigrant Y 3602 1353 1 1
2004 3738 immigrant N 0 0 2 2
2004 634 immigrant Y 2843 859 1 1
2004 673 immigrant Y 3026 3190 2 2
2005 4036 nestling Y 3276 3288 1 1
2005 4038 nestling Y 3076 128 2 2
2005 4039 nestling Y 3076 128 1 1
2005 4040 nestling Y 3076 128 1 1
2005 4041 nestling Y 3076 128 1 1
2005 4042 nestling Y 779 2228 1 1
2005 4043 nestling Y 779 2228 1 1
2005 4044 nestling Y 779 2228 2 2
2005 4046 nestling Y 3811 752 1 1
2005 4047 nestling Y 3811 752 2 2
2005 4048 nestling Y 3811 752 2 2
2005 4050 nestling Y 2687 788 2 2
2005 4051 nestling Y 2687 788 2 2
2005 4052 nestling Y 2687 788 1 1
2005 4056 nestling Y 718 547 1 1
2005 4166 nestling Y 718 547 1 1
2005 4167 nestling Y 718 547 2 2
2005 4168 nestling Y 718 547 1 1
2005 4172 nestling Y 589 3698 2 2
2005 4173 nestling Y 589 3698 1 1
2005 4174 nestling Y 589 3698 1 1
2005 4175 nestling Y 305 3016 1 1
2005 4176 nestling Y 305 3016 2 2
2005 4177 nestling Y 305 3016 2 2
2005 4178 nestling Y 305 3016 1 1
2005 4169 nestling Y 2640 594 1 1
2005 4170 nestling Y 2640 594 2 2
2005 4171 nestling Y 2640 594 1 1
2005 4182 nestling Y 3500 3647 1 1
2005 4183 nestling Y 3500 3647 2 2
2005 4184 nestling Y 3500 3647 2 2
2005 4185 nestling Y 3500 3647 2 2
2005 4186 nestling Y 3065 2191 2 2
2005 4187 nestling Y 3065 2191 1 1
2005 4188 nestling Y 3065 2191 1 1
2005 6268 nestling Y 2640 594 1 1
2005 4179 nestling Y 3488 2097 1 1
2005 4180 nestling Y 3488 2097 1 1
2005 4181 nestling Y 3488 2097 1 1
2005 4193 nestling Y 789 790 2 2
2005 4194 nestling Y 789 790 2 2
2005 4195 nestling Y 789 790 1 1
2005 6782 nestling Y 789 790 2 2
2005 4189 nestling Y 3424 2788 1 1
2005 4190 nestling Y 3424 2788 2 2
2005 4191 nestling Y 3424 2788 2 2
2005 4192 nestling Y 3424 2788 1 1
2005 4199 nestling Y 2665 3295 2 2
2005 4200 nestling Y 2665 3295 2 2
2005 4201 nestling Y 2665 3295 2 2
2005 4202 nestling Y 2665 3295 2 2
2005 4196 nestling Y 551 913 2 2
2005 4197 nestling Y 551 913 2 2
2005 4198 nestling Y 551 913 1 1
2005 5488 nestling Y 551 913 1 1
2005 4206 nestling Y 296 5268 2 2
2005 4207 nestling Y 296 5268 1 1
2005 4208 nestling Y 296 5268 2 2
2005 4209 nestling Y 296 5268 1 1
2005 4210 nestling Y 3973 5891 2 2
2005 4211 nestling Y 3973 5891 1 1
2005 4212 nestling Y 3973 5891 1 1
2005 4213 nestling Y 3973 5891 1 1
2005 4203 nestling Y 3685 578 2 2
2005 4204 nestling Y 3685 578 2 2
2005 4205 nestling Y 3685 578 1 1
2005 4222 nestling Y 6189 3636 1 1
2005 4223 nestling Y 6189 3636 2 2
2005 4224 nestling Y 6189 3636 1 1
2005 4218 nestling Y 4028 6714 2 2
2005 4219 nestling Y 4028 6714 1 1
2005 4220 nestling Y 4028 6714 2 2
2005 4221 nestling Y 4028 6714 1 1
2005 4225 nestling Y 3643 1179 2 2
2005 4226 nestling Y 3643 1179 1 1
2005 4227 nestling Y 973 715 1 1
2005 4228 nestling Y 973 715 1 1
2005 4229 nestling Y 973 715 2 2
2005 4230 nestling Y 3697 919 2 2
2005 4231 nestling Y 3697 919 1 1
2005 4232 nestling Y 3697 919 2 2
2005 4235 nestling Y 4031 529 2 2
2005 4236 nestling Y 4031 529 2 2
2005 4233 nestling Y 3738 2013 2 2
2005 4234 nestling Y 3738 2013 2 2
2005 4237 nestling Y 3544 714 2 2
2005 4238 nestling Y 3544 714 2 2
2005 4239 nestling Y 3544 714 1 1
2005 4240 nestling Y 572 3452 2 2
2005 4241 nestling Y 572 3452 2 2
2005 4242 nestling Y 572 3452 2 2
2005 4244 nestling Y 1153 3809 2 2
2005 4245 nestling Y 1153 3809 2 2
2005 4250 nestling Y 3281 897 1 1
2005 4251 nestling Y 3281 897 2 2
2005 4252 nestling Y 3281 897 2 2
2005 4243 nestling Y 3954 586 1 1
2005 4253 nestling Y 2654 634 1 1
2005 4254 nestling Y 2654 634 2 2
2005 4255 nestling Y 2654 634 1 1
2005 4256 nestling Y 3630 526 1 1
2005 4257 nestling Y 3630 526 2 2
2005 4258 nestling Y 3630 526 2 2
2005 4259 nestling Y 1292 150 2 2
2005 4260 nestling N 1292 150 2 2
2005 4261 nestling Y 1292 150 2 2
2005 4364 nestling Y 3235 3091 1 1
2005 4365 nestling Y 3235 3091 2 2
2005 4366 nestling Y 3235 3091 2 2
2005 4262 nestling Y 878 516 1 1
2005 4263 nestling Y 878 516 1 1
2005 4367 nestling Y 3948 527 2 2
2005 4368 nestling Y 3948 527 1 1
2005 4369 nestling Y 3948 527 2 2
2005 4370 nestling Y 673 922 2 2
2005 4371 nestling Y 673 922 1 1
2005 4372 nestling Y 3503 3776 1 1
2005 4373 nestling Y 3503 3776 1 1
2005 4374 nestling Y 3503 3776 1 1
2005 4375 nestling Y 3427 3506 1 1
2005 4376 nestling Y 3427 3506 1 1
2005 4377 nestling Y 4912 3432 2 2
2005 4378 nestling Y 4912 3432 1 1
2005 4379 nestling Y 4912 3432 1 1
2005 4380 nestling Y 585 546 1 1
2005 4381 nestling Y 585 546 1 1
2005 4382 nestling Y 585 546 1 1
2005 4383 nestling Y 3810 722 2 2
2005 4384 nestling Y 3810 722 1 1
2005 4385 nestling Y 3810 722 2 2
2005 4386 nestling Y 3810 722 1 1
2005 4387 nestling Y 3623 729 1 1
2005 4388 nestling Y 3623 729 1 1
2005 4389 nestling Y 3623 729 1 1
2005 4390 nestling Y 3973 5891 1 1
2005 4391 nestling Y 3973 5891 1 1
2005 4392 nestling Y 3954 586 2 2
2005 4393 nestling Y 3954 586 2 2
2005 4394 nestling Y 3954 586 1 1
2005 4400 nestling Y 786 3505 2 2
2005 4401 nestling Y 1261 597 1 1
2005 4689 nestling N 2531 778 1 1
2005 4713 nestling Y 3448 1998 2 2
2005 546 survivor Y 3025 6925 1 1
2005 3813 survivor N 0 0 2 2
2005 3815 survivor Y 3021 3686 2 2
2005 926 survivor Y 3065 2191 1 1
2005 3452 survivor Y 2445 2454 1 1
2005 714 survivor Y 3500 2151 1 1
2005 558 survivor Y 1244 128 2 2
2005 580 survivor Y 3502 2738 2 2
2005 720 survivor Y 2459 3343 2 2
2005 729 survivor Y 1443 2155 1 1
2005 759 survivor Y 789 790 1 1
2005 750 survivor Y 3048 3428 1 1
2005 589 survivor Y 6889 6890 2 2
2005 3235 survivor Y 2065 2155 2 2
2005 3643 survivor Y 1253 588 2 2
2005 3091 survivor Y 2500 2027 1 1
2005 3261 survivor Y 1253 588 2 2
2005 2237 survivor Y 1718 588 2 2
2005 585 survivor Y 2237 2027 2 2
2005 586 survivor Y 2237 2027 1 1
2005 1005 survivor Y 0 0 1 1
2005 2704 survivor N 2193 487 2 2
2005 5489 survivor Y 2704 2672 1 1
2005 526 survivor Y 3076 213 1 1
2005 722 survivor Y 509 113 1 1
2005 551 survivor Y 3065 2191 2 2
2005 716 survivor Y 3276 3288 1 1
2005 718 survivor Y 3276 3288 2 2
2005 3423 survivor Y 2688 1998 1 1
2005 566 survivor Y 2688 1998 2 2
2005 578 survivor Y 2665 3295 1 1
2005 529 survivor Y 2083 1899 1 1
2005 515 survivor Y 3021 1689 1 1
2005 725 survivor Y 2654 3412 2 2
2005 3809 survivor Y 6895 6896 1 1
2005 1153 survivor Y 2303 1471 2 2
2005 3810 survivor Y 0 0 2 2
2005 3630 survivor Y 277 3267 2 2
2005 594 survivor Y 2531 778 1 1
2005 539 survivor Y 305 3016 1 1
2005 3493 survivor N 2237 2771 2 2
2005 3448 survivor Y 2492 312 2 2
2005 790 survivor Y 0 0 1 1
2005 789 survivor Y 26 1694 2 2
2005 3097 survivor Y 2633 2272 2 2
2005 2640 survivor Y 6898 2487 2 2
2005 2185 survivor Y 0 0 1 1
2005 1292 survivor Y 1438 2185 2 2
2005 3076 survivor Y 0 0 2 2
2005 3500 survivor Y 0 0 2 2
2005 3502 survivor Y 0 0 2 2
2005 3623 survivor Y 345 3234 2 2
2005 3636 survivor Y 2665 2753 1 1
2005 3647 survivor Y 3150 2508 1 1
2005 128 survivor Y 2617 2047 1 1
2005 2097 survivor Y 262 258 1 1
2005 2654 survivor Y 1900 474 2 2
2005 2013 survivor Y 1543 1436 1 1
2005 795 survivor Y 471 6908 2 2
2005 2228 survivor Y 427 2191 1 1
2005 2191 survivor Y 0 0 1 1
2005 312 survivor Y 2381 2191 1 1
2005 150 survivor Y 2193 487 1 1
2005 3065 survivor Y 67 2493 2 2
2005 3016 survivor Y 2528 1999 1 1
2005 2687 survivor Y 2186 1884 2 2
2005 3206 survivor Y 2687 2914 1 1
2005 3276 survivor Y 0 0 2 2
2005 788 survivor Y 2067 1892 1 1
2005 1998 survivor Y 374 1884 1 1
2005 296 survivor Y 2688 1998 2 2
2005 2665 survivor Y 2528 1999 2 2
2005 5268 survivor Y 2186 1892 1 1
2005 3288 survivor Y 0 0 1 1
2005 305 survivor Y 2607 352 2 2
2005 3506 survivor Y 0 0 1 1
2005 3432 survivor Y 347 2651 1 1
2005 3427 survivor Y 2186 1892 2 2
2005 3295 survivor Y 2083 2243 1 1
2005 3488 survivor Y 2654 2738 2 2
2005 3281 survivor Y 0 0 2 2
2005 5280 survivor Y 2542 2850 2 2
2005 3544 survivor Y 2843 859 2 2
2005 897 survivor Y 0 0 1 1
2005 552 survivor Y 3228 1265 1 1
2005 779 survivor Y 0 0 2 2
2005 916 survivor Y 3500 2151 1 1
