Indiv NatalYear CoreNestling ImmCohort InclBr
862 2003 N NA N
863 2003 N NA N
876 2003 N NA N
877 2003 N NA N
878 2003 N NA N
911 2003 Y NA N
912 2003 Y NA N
948 2003 Y NA N
949 2003 Y NA N
950 2003 Y NA N
954 2003 Y NA N
955 2003 Y NA N
956 2003 Y NA N
985 2003 Y NA N
986 2003 Y NA N
1020 2001 N NA N
1021 2001 N NA N
1059 2001 N NA N
1060 2001 N NA Y
1061 2001 N NA N
1062 2001 N NA N
1063 2001 N NA N
1064 2001 N NA N
1070 2001 N NA N
1071 2001 N NA N
1155 2002 N NA N
1156 2002 N NA N
1157 2002 N NA N
1158 2002 N NA N
1173 2002 N NA N
1174 2002 N NA N
1175 2002 N NA N
1176 2002 N NA N
1192 2002 N NA N
1193 2002 N NA N
1213 1997 Y NA N
1214 1997 Y NA N
1217 1997 Y NA N
1218 1997 Y NA N
1219 1997 Y NA N
1220 1997 Y NA N
1224 1997 Y NA N
1225 1997 Y NA N
1333 1998 N NA Y
1334 1998 N NA Y
1337 1998 N NA Y
1338 1998 N NA N
1339 1998 N NA Y
1343 1998 N NA N
1344 1998 N NA N
1345 1998 N NA N
1346 1998 N NA N
1351 1998 N NA N
1352 1998 N NA Y
1353 1998 N NA Y
1663 1990 Y NA N
1664 1990 Y NA N
1777 1991 Y NA N
1778 1991 Y NA N
1779 1991 Y NA N
1843 1991 Y NA N
1844 1991 Y NA N
2083 1993 Y NA Y
2084 1993 Y NA N
2085 1993 Y NA Y
2223 1994 Y NA Y
2224 1994 Y NA N
2244 1994 Y NA N
2245 1994 Y NA N
2246 1994 Y NA N
2247 1994 Y NA N
2279 1994 Y NA N
2280 1994 Y NA N
2394 1994 N NA N
2395 1994 N NA N
2396 1994 N NA N
2397 1994 N NA N
2515 1995 Y NA N
2516 1995 Y NA N
2517 1995 Y NA N
2518 1995 Y NA N
2532 1995 Y NA N
2533 1995 Y NA N
2566 1995 Y NA N
2567 1995 Y NA Y
2568 1995 Y NA N
2578 1995 N NA N
2598 1995 N NA Y
2599 1995 N NA N
2720 1996 Y NA N
2721 1996 Y NA N
2722 1996 Y NA N
2730 1996 Y NA N
2731 1996 Y NA Y
2732 1996 Y NA Y
2733 1996 Y NA N
2780 1996 Y NA N
2781 1996 Y NA N
2786 1997 N NA N
2787 1997 N NA N
2788 1997 N NA Y
2789 1997 N NA N
2834 1997 N NA N
2835 1997 N NA N
2836 1997 N NA N
3031 1999 Y NA N
3032 1999 Y NA N
3033 1999 Y NA N
3034 1999 Y NA N
3114 1999 N NA N
3115 1999 N NA N
3116 1999 N NA N
3215 1999 Y NA N
3216 1999 Y NA N
3217 1999 Y NA N
3293 2000 Y NA N
3294 2000 Y NA N
3295 2000 Y NA Y
3296 2000 Y NA N
3314 1999 N NA N
3315 1999 N NA N
3316 1999 N NA N
3320 1999 N NA N
3321 1999 N NA N
3322 1999 N NA N
3323 1999 N NA N
3361 1999 N NA N
3362 1999 N NA N
3363 1999 N NA N
3437 2000 Y NA N
3438 2000 Y NA Y
3439 2000 Y NA Y
3454 2000 Y NA N
3465 2000 Y NA N
3467 2000 Y NA N
3468 2000 Y NA N
3507 2001 N NA N
3513 2000 N NA N
3514 2000 N NA N
3563 2000 N NA N
3564 2000 N NA N
3565 2000 N NA N
3566 2000 N NA N
3582 2000 N NA N
3583 2000 N NA N
3606 2001 N NA Y
3615 2001 Y NA N
3616 2001 Y NA N
3617 2001 Y NA N
3618 2001 Y NA N
3648 2001 Y NA N
3656 2001 Y NA N
3657 2001 Y NA N
3682 2001 Y NA N
3683 2001 Y NA N
3684 2001 Y NA N
3732 2003 N NA N
3733 2003 N NA N
3799 2004 N NA N
3800 2004 N NA N
3836 2004 Y NA N
3837 2004 Y NA N
3838 2004 Y NA N
3873 2004 Y NA N
3874 2004 Y NA N
3875 2004 Y NA N
3876 2004 Y NA N
3923 2013 Y NA N
3924 2013 Y NA N
3940 2004 Y NA N
3988 2004 Y NA N
3989 2004 Y NA N
4038 2005 Y NA N
4039 2005 Y NA N
4040 2005 Y NA N
4041 2005 Y NA N
4140 2005 N NA N
4141 2005 N NA N
4162 NA N 2005 N
4189 2005 Y NA N
4190 2005 Y NA N
4191 2005 Y NA N
4192 2005 Y NA N
4253 2005 Y NA N
4254 2005 Y NA N
4255 2005 Y NA N
4259 2005 Y NA N
4260 2005 Y NA N
4261 2005 Y NA N
4262 2005 Y NA N
4263 2005 Y NA N
4269 2005 N NA N
4270 2005 N NA N
4314 2005 N NA N
4407 2006 Y NA N
4408 2006 Y NA N
4409 2006 Y NA N
4434 2006 Y NA N
4435 2006 Y NA N
4436 2006 Y NA N
4447 2006 Y NA N
4448 2006 Y NA N
4449 2006 Y NA N
4476 2006 N NA N
4477 2006 N NA N
4478 2006 N NA N
4515 2006 N NA N
4516 2006 N NA N
4529 2006 N NA N
4532 2006 N NA N
4533 2006 N NA N
4559 2007 N NA N
4560 2007 N NA N
4623 2006 Y NA N
4645 2006 Y NA N
4664 2006 Y NA N
4665 2006 Y NA N
4721 2007 Y NA N
4722 2007 Y NA N
4723 2007 Y NA N
4740 2007 Y NA N
4741 2007 Y NA N
4742 2007 Y NA N
4754 2007 Y NA N
4755 2007 Y NA N
4756 2007 Y NA N
4759 2007 N NA N
4760 2007 N NA N
4761 2007 N NA N
4762 2007 N NA N
4763 2007 N NA N
4764 2007 N NA N
4765 2007 N NA N
4877 2007 Y NA N
4878 2007 Y NA N
4975 2008 Y NA N
4976 2008 Y NA N
4977 2008 Y NA N
5020 2008 Y NA N
5035 2008 Y NA N
5036 2008 Y NA N
5120 2008 N NA N
5124 2008 N NA N
5125 2008 N NA N
5131 2008 N NA N
5132 2008 N NA N
5133 2008 N NA N
5134 2008 N NA N
5135 2008 N NA N
5310 2009 Y NA N
5311 2009 Y NA N
5321 2009 Y NA N
5322 2009 Y NA N
5323 2009 Y NA N
5344 2009 Y NA N
5345 2009 Y NA N
5346 2009 Y NA N
5359 2009 N NA N
5360 2009 N NA N
5361 2009 N NA N
5379 2010 N NA N
5383 2010 N NA N
5384 2010 N NA N
5410 2010 N NA N
5411 2010 N NA N
5428 2010 N NA N
5429 2010 N NA N
5430 2010 N NA N
5431 2010 N NA N
5432 2010 N NA N
5433 2010 N NA N
5434 2010 N NA N
5435 2010 N NA N
5436 2010 N NA N
5588 2010 Y NA N
5589 2010 Y NA N
5590 2010 Y NA N
5591 2010 Y NA N
5596 2010 Y NA N
5611 2010 Y NA N
5612 2010 Y NA N
5617 2010 Y NA N
5618 2010 Y NA N
5622 2010 Y NA N
5623 2010 Y NA N
5627 2010 Y NA N
5628 2010 Y NA N
5762 2011 N NA N
5763 2011 N NA N
5805 2010 Y NA N
5806 2010 Y NA N
5807 2010 Y NA N
5939 2011 Y NA N
5940 2011 Y NA N
5960 2011 Y NA N
5961 2011 Y NA N
5962 2011 Y NA N
5963 2011 Y NA N
5980 2011 N NA N
5981 2011 N NA N
5982 2011 N NA N
5983 2011 N NA N
6024 2011 N NA N
6025 2011 N NA N
6100 2011 Y NA N
6101 2011 Y NA N
6102 2011 Y NA N
6137 2011 Y NA N
6236 2012 Y NA N
6237 2012 Y NA N
6238 2012 Y NA N
6239 2012 Y NA N
6240 2012 Y NA N
6251 2012 Y NA N
6252 2012 Y NA N
6292 2012 N NA N
6293 2012 N NA N
6294 2012 N NA N
6295 2012 N NA N
6296 2012 N NA N
6327 2013 N NA N
6366 2013 N NA N
6367 2013 N NA N
6387 2013 Y NA N
6388 2013 Y NA N
6389 2013 Y NA N
6413 2013 Y NA N
6477 2013 N NA N
6478 2013 N NA N
6479 2013 N NA N
6542 2013 N NA N
6550 2013 N NA N
6551 2013 N NA N
6564 2014 N NA N
6565 2014 N NA N
6566 2014 N NA N
6567 2014 N NA N
6568 2014 N NA N
6577 2014 N NA N
6578 2014 N NA N
6579 2014 N NA N
6617 2014 N NA N
6618 2014 N NA N
6619 2014 N NA N
6656 2014 N NA N
6657 2014 N NA N
6658 2014 N NA N
6678 2014 N NA N
6679 2014 N NA N
6680 2014 N NA N
6698 2014 N NA N
6699 2014 N NA N
6700 2014 N NA N
6702 2014 N NA N
6703 2014 N NA N
6704 2014 N NA N
6705 2014 N NA N
6873 1996 N NA N
46 1992 Y NA N
47 1992 Y NA N
48 1992 Y NA N
235 NA N NA Y
305 1998 Y NA Y
306 1998 Y NA N
529 2002 Y NA N
530 2002 Y NA N
531 2002 Y NA N
532 2002 Y NA N
575 2002 Y NA N
576 2002 Y NA N
577 2002 Y NA N
638 2002 N NA N
639 2002 N NA N
640 2002 N NA N
677 2002 N NA N
678 2002 N NA N
679 2002 N NA N
680 2002 N NA N
681 2002 N NA N
682 2002 N NA N
734 2002 Y NA N
735 2002 Y NA N
736 2002 Y NA N
803 2002 N NA N
804 2002 N NA N
929 2003 Y NA N
930 2003 Y NA N
931 2003 Y NA N
932 2003 Y NA N
951 2003 Y NA N
952 2003 Y NA N
953 2003 Y NA N
1065 2001 N NA N
1066 2001 N NA Y
1067 2001 N NA N
1087 2001 N NA N
1088 2001 N NA N
1179 2002 N NA N
1180 2002 N NA N
1181 2002 N NA N
1182 2002 N NA N
1229 1997 Y NA N
1230 1997 Y NA N
1231 1997 Y NA N
1853 1991 Y NA N
1854 1991 Y NA N
1855 1991 Y NA N
2998 2013 Y NA N
2999 2013 Y NA N
3000 2013 Y NA N
3001 2013 Y NA N
3002 2013 Y NA N
3003 2013 Y NA N
3892 2004 Y NA N
3893 2004 Y NA N
3894 2004 Y NA N
3919 2013 Y NA N
3920 2013 Y NA N
3921 2013 Y NA N
3931 2013 Y NA N
3932 2013 Y NA N
3997 2004 Y NA N
4063 2004 N NA N
4064 2004 N NA N
4065 2004 N NA N
4147 2005 N NA N
4148 2005 N NA N
4149 2005 N NA N
6863 2005 N NA N
4225 2005 Y NA N
4226 2005 Y NA N
4235 2005 Y NA N
4236 2005 Y NA N
4244 2005 Y NA N
4245 2005 Y NA N
4321 2005 N NA N
4322 2005 N NA N
4323 2005 N NA N
4416 2006 Y NA N
4417 2006 Y NA N
4418 2006 Y NA N
4419 2006 Y NA N
4479 2006 N NA N
4480 2006 N NA N
4487 2006 N NA N
4488 2006 N NA N
4489 2006 N NA N
4490 2006 N NA N
4580 2006 Y NA N
4581 2006 Y NA N
4582 2006 Y NA N
4624 2006 Y NA N
4625 2006 Y NA N
4626 2006 Y NA N
4627 2006 Y NA N
4661 2006 Y NA N
4662 2006 Y NA N
4663 2006 Y NA N
4766 2007 N NA N
4775 2007 N NA N
4776 2007 N NA N
4777 2007 N NA N
4778 2007 N NA N
4818 2008 N NA N
4819 2008 N NA N
4820 2008 N NA N
4855 2008 N NA N
4885 2007 Y NA N
4886 2007 Y NA N
4887 2007 Y NA N
4917 2007 N NA N
4918 2007 N NA N
4980 2008 Y NA N
4981 2008 Y NA N
4982 2008 Y NA N
4983 2008 Y NA N
4995 2008 Y NA N
4996 2008 Y NA N
4997 2008 Y NA N
5003 2008 Y NA N
5138 2009 N NA N
5197 2008 N NA N
5198 2008 N NA N
5199 2008 N NA N
5200 2008 N NA N
5201 2008 Y NA N
5202 2008 Y NA N
5203 2008 Y NA N
5308 2009 Y NA N
5309 2009 Y NA N
5362 2009 N NA N
5363 2009 N NA N
5380 2010 N NA N
5381 2010 N NA N
5382 2010 N NA N
5439 2010 N NA N
5440 2010 N NA N
5441 2010 N NA N
5531 2010 Y NA N
5532 2010 Y NA N
5533 2010 Y NA N
5679 2010 N NA N
5680 2010 N NA N
5681 2010 N NA N
5682 2010 N NA N
5755 2011 N NA N
5858 2011 Y NA N
5859 2011 Y NA N
5860 2011 Y NA N
5861 2011 Y NA N
6003 2011 N NA N
6004 2011 N NA N
6005 2011 N NA N
6006 2011 N NA N
6037 2011 N NA N
6038 2011 N NA N
6039 2011 N NA N
6040 2011 N NA N
6062 2012 N NA N
6063 2012 N NA N
6064 2012 N NA N
6065 2012 N NA N
6066 2012 N NA N
6069 2011 N NA N
6070 2011 N NA N
6071 2011 N NA N
6072 2011 N NA N
6073 2012 N NA N
6083 2011 Y NA N
6084 2011 Y NA N
6185 2011 Y NA N
6186 2011 Y NA N
6187 2011 Y NA N
6306 2012 N NA N
6307 2012 N NA N
6308 2012 N NA N
6330 2013 N NA N
6331 2013 N NA N
6332 2013 N NA N
6422 2013 Y NA N
6423 2013 Y NA N
6424 2013 Y NA N
6425 2013 Y NA N
6426 2013 Y NA N
6427 2013 Y NA N
6491 2013 N NA N
6492 2013 N NA N
6553 2013 N NA N
6554 2013 N NA N
6620 2014 N NA N
6621 2014 N NA N
6622 2014 N NA N
6763 2009 N NA N
6764 2009 N NA N
6771 2012 N NA N
5991 NA N NA N
5988 2011 N NA N
5989 2011 N NA N
6328 2013 N NA N
6329 2013 N NA N
6538 2013 N NA N
6539 2013 N NA N
6540 2013 N NA N
6773 2013 N NA N
1398 NA N NA N
1593 NA N NA N
370 NA N NA N
412 NA N NA N
1669 1990 Y NA N
1670 1990 Y NA N
1671 1990 Y NA N
216 NA N NA N
217 NA N NA Y
460 1990 Y NA N
461 1990 Y NA N
1576 NA N NA N
1720 1991 Y NA N
1721 1991 Y NA N
1580 NA N NA N
1925 NA N 1991 Y
1566 NA N NA N
238 NA N NA Y
1690 NA N NA Y
1992 1993 Y NA N
1993 1993 Y NA N
1994 1993 Y NA N
1995 1993 Y NA N
2424 NA N 1992 Y
2486 NA N NA Y
2746 1996 Y NA Y
2747 1996 Y NA N
2748 1996 Y NA N
2860 NA N 1995 Y
1363 1998 N NA N
2196 1994 Y NA N
2197 1994 Y NA N
2198 1994 Y NA N
2287 1994 Y NA N
2288 1994 Y NA N
239 NA N NA N
426 NA N NA N
1656 1990 Y NA N
1657 1990 Y NA N
1658 1990 Y NA N
1755 1991 Y NA N
1756 1991 Y NA N
1757 1991 Y NA N
1758 1991 Y NA N
264 NA N NA N
266 NA N NA N
360 NA N NA N
364 NA N NA Y
376 NA N NA Y
1613 NA N NA Y
349 NA N NA Y
1665 1990 N NA N
1666 1990 N NA N
2112 1993 N NA N
2113 1993 N NA N
2114 1993 N NA Y
2115 1993 N NA N
433 NA N NA Y
1449 NA N NA Y
2086 1993 Y NA N
2087 1993 Y NA N
2088 1993 Y NA N
2425 1994 Y NA Y
228 NA N NA Y
1740 1991 Y NA N
732 NA N 2000 N
798 NA N 2001 Y
1260 NA N 1996 Y
1385 NA N 1998 N
1561 NA N NA N
2178 1993 N NA N
2451 NA N NA N
2487 NA N 1993 Y
6923 NA N 1992 Y
2491 NA N 1992 Y
6913 NA N 1992 N
2501 NA N 1993 Y
3192 NA N 1999 N
3277 NA N 1999 Y
3504 NA N NA N
4029 NA N 2000 Y
4033 NA N NA N
4034 NA N NA N
4053 NA N NA N
4110 NA N NA N
4808 NA N 2007 N
5077 2008 N NA N
5078 2008 N NA N
4653 NA N 2004 N
4397 2005 N NA N
4399 NA N NA N
4593 NA N 2004 N
4655 NA N 2004 N
5818 NA N NA N
5660 2010 N NA N
5661 2010 N NA N
5662 2010 N NA N
4656 NA N NA N
4692 NA N NA N
5490 2009 N NA N
5491 2009 N NA N
5629 2010 N NA N
5832 2011 N NA N
5833 2011 N NA N
5834 2011 N NA N
5835 2011 N NA N
1 2010 N NA N
2 2010 N NA N
4690 2006 N NA N
4691 NA N NA N
4693 NA N 2002 N
4694 NA N NA N
4695 NA N NA N
4700 NA N NA N
4703 2006 N NA N
4704 NA N NA N
4714 2006 N NA N
6906 NA N 2004 N
4908 NA N NA N
4913 2007 N NA N
5185 NA N NA N
6902 NA N 2003 N
5272 NA N 2005 N
5480 NA N 2009 N
6183 2011 N NA N
6184 2011 N NA N
6847 NA N 2005 N
4991 2008 N NA N
4992 2008 N NA N
4993 2008 N NA N
4994 2008 N NA N
5277 NA N 2004 N
6813 NA N NA N
5010 2008 N NA N
5012 2008 N NA N
5013 2008 N NA N
5276 NA N NA N
6914 NA N 2007 N
5482 NA N NA N
6900 NA N 2010 N
6374 NA N 2011 N
6929 NA N NA N
4998 2008 N NA N
4999 2008 N NA N
5000 2008 N NA N
5001 2008 N NA N
214 NA N NA N
219 NA N NA N
226 NA N NA N
277 NA N NA Y
365 NA N NA Y
392 NA N NA N
500 1990 Y NA N
501 1990 Y NA N
715 NA N NA Y
790 NA N 1996 Y
1567 NA N NA N
1577 NA N NA Y
1627 1990 Y NA N
1654 NA N NA Y
1673 1990 Y NA N
1674 1990 Y NA N
1726 1991 Y NA N
1729 1991 Y NA Y
1760 1991 Y NA N
2168 1993 Y NA N
2169 1993 Y NA N
2176 1993 N NA Y
2249 1994 Y NA N
2250 1994 Y NA N
2528 NA N NA Y
2640 NA N NA Y
2779 1996 Y NA N
2857 NA N NA Y
2874 NA N NA Y
3317 1999 N NA N
3318 1999 N NA N
3319 1999 N NA N
3575 2000 N NA N
3576 2000 N NA N
3577 2000 N NA N
3715 2003 N NA N
3750 2004 N NA N
3751 2004 N NA N
3752 2004 N NA N
4035 NA N NA N
4049 NA N NA N
4066 2004 N NA N
4067 2004 N NA N
4068 2004 N NA N
4069 2004 N NA N
4120 2005 N NA N
4215 NA N NA N
4278 2005 N NA N
4279 2005 N NA N
4280 2005 N NA N
4336 NA N NA N
4594 NA N NA N
4596 2006 Y NA N
4597 2006 Y NA N
4598 2006 Y NA N
4612 2006 Y NA N
4613 2006 Y NA N
4699 NA N NA N
4702 2006 N NA N
4707 2006 N NA N
4708 NA N NA N
4709 NA N NA N
4919 NA N NA N
4920 NA N NA N
4954 NA N NA N
5184 NA N NA N
5195 NA N NA N
5207 NA N NA N
5235 2008 N NA N
5236 2008 N NA N
5237 2008 N NA N
5238 2008 N NA N
5251 2008 Y NA N
5252 2008 Y NA N
5253 2008 Y NA N
5264 NA N NA N
5265 NA N NA N
5269 NA N NA N
5279 NA N NA N
5459 2009 N NA N
5460 2009 N NA N
5461 2009 N NA N
5497 2010 N NA N
5498 2010 N NA N
5499 2010 N NA N
5516 2010 N NA N
5517 2010 N NA N
5518 2010 N NA N
5519 2010 N NA N
5520 2010 N NA N
5521 2010 N NA N
5522 2010 N NA N
5534 2010 N NA N
5535 2010 N NA N
5536 2010 N NA N
5537 2010 N NA N
5829 2011 N NA N
5830 2011 N NA N
5831 2011 N NA N
5855 2011 N NA N
5856 2011 N NA N
5857 2011 N NA N
6103 2011 N NA N
6104 2011 N NA N
6105 2011 N NA N
6106 2011 Y NA N
6107 2011 Y NA N
6108 2011 Y NA N
6125 2011 N NA N
6126 2011 N NA N
6127 2011 N NA N
6920 NA N NA N
6200 2006 N NA N
6220 2012 N NA N
6221 2012 N NA N
6222 2012 N NA N
6411 2013 Y NA N
6412 2013 Y NA N
6450 2013 N NA N
6451 2013 N NA N
6645 2014 N NA N
6646 2014 N NA N
6647 2014 N NA N
6648 2014 N NA N
6649 2014 N NA N
6659 2014 N NA N
6660 2014 N NA N
6661 2014 N NA N
6662 2014 N NA N
6690 2014 N NA N
6691 2014 N NA N
6692 2014 N NA N
6693 2014 N NA N
6812 NA N NA Y
6831 NA N NA N
6727 NA N NA N
106 1992 Y NA N
107 1992 Y NA N
108 1992 Y NA N
394 NA N NA N
395 NA N NA Y
414 NA N NA Y
513 2002 N NA N
514 2002 N NA N
581 2002 Y NA N
582 2002 Y NA N
583 2002 Y NA N
614 2002 N NA N
615 2002 N NA N
616 2002 N NA N
617 2002 N NA N
630 2002 N NA N
631 2002 N NA N
632 2002 N NA N
641 2002 N NA N
642 2002 N NA N
643 2002 N NA N
644 2002 N NA N
746 2002 N NA N
747 2002 N NA N
748 2002 N NA N
749 2002 N NA N
864 2003 N NA N
865 2003 N NA N
866 2003 N NA N
867 2003 N NA N
868 2003 N NA N
869 2003 N NA N
937 2003 Y NA N
938 2003 Y NA N
1072 2001 N NA N
1073 2001 N NA N
1414 NA N NA N
1498 1992 Y NA N
1499 1992 Y NA N
1500 1992 Y NA N
1501 1992 Y NA N
1504 1992 N NA Y
1505 1992 N NA N
1736 1991 Y NA N
1737 1991 Y NA N
1738 1991 Y NA N
1739 1991 Y NA N
1752 1991 Y NA N
1753 1991 Y NA N
1754 1991 Y NA Y
1766 1991 Y NA N
1946 1993 N NA N
1947 1993 N NA Y
2106 1993 N NA Y
2107 1993 N NA N
2272 1994 Y NA Y
2273 1994 Y NA N
2274 1994 Y NA N
2332 1994 N NA Y
2333 1994 N NA N
2334 1994 N NA Y
2335 1994 N NA N
2379 1994 N NA N
2380 1994 N NA N
2381 1994 N NA Y
2419 1994 N NA N
2420 1994 N NA N
2586 1995 N NA N
2606 1995 N NA N
2663 1996 Y NA N
2664 1996 Y NA Y
2665 1996 Y NA Y
2752 1996 Y NA N
2753 1996 Y NA Y
2754 1996 Y NA N
2755 1996 Y NA Y
2815 1997 N NA N
2816 1997 N NA N
2830 1997 N NA N
2907 1996 N NA N
2908 1996 N NA Y
2909 1996 N NA N
2910 1996 N NA N
2911 1996 N NA N
2912 1996 N NA N
2913 1996 N NA N
2924 1996 N NA N
2925 1996 N NA N
2955 1997 N NA N
2956 1997 N NA N
2957 1997 N NA N
2958 1997 N NA N
2959 1997 N NA N
2960 1997 N NA N
2961 1997 N NA N
3016 1999 Y NA Y
3017 1999 Y NA N
3018 1999 Y NA N
3019 1999 Y NA N
3020 1999 Y NA N
3046 1999 Y NA Y
3049 1999 Y NA N
3050 1999 Y NA N
3051 1999 Y NA N
3093 1999 Y NA N
3094 1999 Y NA N
3095 1999 Y NA N
3096 1999 Y NA N
3097 1999 Y NA Y
3098 1999 Y NA Y
3099 1999 Y NA N
3238 1999 Y NA N
3239 1999 Y NA N
3243 1999 Y NA N
3244 1999 Y NA N
3257 1999 Y NA N
3258 1999 Y NA N
3259 1999 Y NA N
3289 2000 Y NA N
3290 2000 Y NA N
3291 2000 Y NA N
3292 2000 Y NA N
3297 2000 Y NA N
3298 2000 Y NA N
3338 1999 N NA N
3339 1999 N NA N
3340 1999 N NA N
3341 1999 N NA N
3418 2000 Y NA N
3419 2000 Y NA Y
3420 2000 Y NA N
3421 2000 Y NA N
3475 2000 Y NA N
3476 2000 Y NA N
3477 2000 Y NA N
3533 2000 N NA Y
3534 2000 N NA N
3535 2000 N NA N
3626 2001 Y NA N
3627 2001 Y NA N
3628 2001 N NA N
3629 2001 N NA N
3630 2001 N NA Y
3636 2001 Y NA Y
3637 2001 Y NA Y
3638 2001 Y NA N
3679 2001 Y NA N
3680 2001 Y NA Y
3681 2001 Y NA Y
3711 2003 N NA N
3712 2003 N NA N
3730 2003 N NA N
3731 2003 N NA N
3758 2004 N NA N
3759 2004 N NA N
3760 2004 N NA N
3768 2004 N NA N
3769 2004 N NA N
3770 2004 N NA N
3771 2004 N NA N
3779 2004 N NA N
3780 2004 N NA N
3781 2004 N NA N
3796 2004 N NA N
3797 2004 N NA N
3798 2004 N NA N
3880 2004 Y NA N
3881 2004 Y NA N
3882 2004 Y NA N
3907 2013 Y NA N
3908 2013 Y NA N
3909 2013 Y NA N
3959 2004 Y NA N
3960 2004 Y NA N
3961 2004 Y NA N
3962 2004 Y NA N
4007 2004 Y NA N
4008 2004 Y NA N
4009 2004 Y NA N
4010 2004 Y NA N
4113 2005 N NA N
4114 2005 N NA N
4115 2005 N NA N
4169 2005 Y NA N
4170 2005 Y NA N
4171 2005 Y NA N
4222 2005 Y NA N
4223 2005 Y NA N
4224 2005 Y NA N
4294 2005 N NA N
4334 2005 N NA N
4338 2006 N NA N
4339 2006 N NA N
4340 2006 N NA N
4341 2006 N NA N
4355 2006 N NA N
4356 2006 N NA N
4357 2006 N NA N
4358 2006 N NA N
4460 2006 Y NA N
4461 2006 Y NA N
4481 2006 N NA N
4482 2006 N NA N
4483 2006 N NA N
4534 2006 N NA N
4535 2006 N NA N
4553 2007 N NA N
4554 2007 N NA N
4555 2007 N NA N
4579 2006 Y NA N
4603 2006 N NA N
4604 2006 N NA N
4605 2006 N NA N
4643 2005 N NA N
4644 2005 N NA N
4798 2007 N NA N
4799 2007 N NA N
4800 2007 N NA N
4801 2007 N NA N
4815 2008 N NA N
4816 2008 N NA N
4817 2008 N NA N
4824 2008 N NA N
4825 2008 N NA N
4826 2008 N NA N
4827 2008 N NA N
4856 2008 N NA N
4857 2008 N NA N
4922 2008 N NA N
4923 2008 N NA N
4944 2008 N NA N
4945 2008 N NA N
4946 2008 N NA N
4948 2008 N NA N
4985 2008 N NA N
4986 2008 N NA N
4987 2008 N NA N
5014 2008 N NA N
5015 2008 N NA N
5016 2008 N NA N
5057 2008 N NA N
5058 2008 N NA N
5079 2008 N NA N
5080 2008 N NA N
5081 2008 N NA N
5128 2008 N NA N
5129 2008 N NA N
5130 2008 N NA N
5160 2008 Y NA N
5161 2008 Y NA N
5191 2008 N NA N
5192 2008 N NA N
5193 2008 N NA N
5239 2008 Y NA N
5240 2008 Y NA N
5241 2008 Y NA N
5325 2009 N NA N
5326 2009 N NA N
5327 2009 N NA N
5328 2009 Y NA N
5329 2009 Y NA N
5330 2009 Y NA N
5494 2010 N NA N
5495 2010 N NA N
5554 2013 Y NA N
5555 2013 Y NA N
5556 2013 Y NA N
5557 2013 Y NA N
5563 2013 N NA N
5564 2013 N NA N
5565 2013 N NA N
5566 2013 N NA N
5655 2010 N NA N
5656 2010 N NA N
5657 2010 N NA N
5672 2010 Y NA N
5673 2010 Y NA N
5695 2010 N NA N
5842 2011 N NA N
5843 2011 N NA N
5844 2011 N NA N
6077 2011 Y NA N
6078 2011 Y NA N
6079 2011 Y NA N
6145 2011 N NA N
6146 2011 N NA N
6147 2011 N NA N
6203 2012 Y NA N
6204 2012 Y NA N
6205 2012 Y NA N
6206 2012 Y NA N
6223 2012 Y NA N
6224 2012 Y NA N
6225 2012 Y NA N
6229 2012 N NA N
6230 2012 N NA N
6231 2012 N NA N
6268 2005 Y NA N
6272 2012 N NA N
6273 2012 N NA N
6274 2012 N NA N
6275 2012 N NA N
6400 2013 N NA N
6401 2013 N NA N
6405 2013 Y NA N
6406 2013 Y NA N
6407 2013 Y NA N
6414 2013 Y NA N
6415 2013 Y NA N
6416 2013 Y NA N
6417 2013 Y NA N
6452 2013 N NA N
6453 2013 N NA N
6454 2013 N NA N
6495 2013 N NA N
6496 2013 N NA N
6569 2014 N NA N
6570 2014 N NA N
6607 2014 N NA N
6608 2014 N NA N
6609 2014 N NA N
6610 2014 N NA N
6633 2014 N NA N
6634 2014 N NA N
6635 2014 N NA N
6694 2014 N NA N
6695 2014 N NA N
6696 2014 N NA N
6697 2014 N NA N
6757 2005 N NA N
6840 2009 Y NA N
6871 1991 N NA N
6872 1991 N NA N
161 1997 Y NA Y
162 1997 Y NA N
163 1997 Y NA N
175 1997 Y NA N
176 1997 Y NA N
312 1998 Y NA Y
313 1998 Y NA N
314 1998 Y NA N
335 1998 Y NA N
336 1998 Y NA N
337 1998 Y NA N
348 NA N NA Y
366 NA N NA N
393 NA N NA N
475 1990 Y NA N
476 1990 Y NA Y
490 1990 Y NA Y
547 2002 Y NA N
548 2002 Y NA N
549 2002 Y NA N
562 2002 Y NA N
563 2002 Y NA N
564 2002 Y NA N
871 2003 N NA N
872 2003 N NA N
873 2003 N NA N
880 1996 N NA Y
900 2003 Y NA N
901 2003 Y NA N
902 2003 Y NA N
903 2003 Y NA N
964 2003 Y NA N
965 2003 Y NA N
966 2003 Y NA N
968 2003 N NA N
969 2003 N NA N
1014 2001 N NA N
1015 2001 N NA N
1040 2001 N NA N
1041 2001 N NA N
1082 2001 N NA Y
1083 2001 N NA Y
1084 2001 N NA N
1187 2002 N NA N
1188 2002 N NA N
1189 2002 N NA N
1190 2002 N NA N
1191 2002 N NA N
1796 1991 Y NA N
1797 1991 Y NA N
1798 1991 Y NA N
1831 1991 Y NA N
1832 1991 Y NA N
2003 1993 Y NA Y
2152 1993 Y NA N
2153 1993 Y NA N
