Fam ID Dad Mom Sex Pheno
1 1924 0 0 1 -9
1 1925 0 0 2 -9
141 1926 0 0 2 -9
916 1927 0 0 0 -9
917 1928 0 0 1 -9
1 1929 0 0 2 -9
1 1930 0 0 2 -9
1 1931 0 0 1 -9
918 1932 0 0 1 -9
1 1933 0 0 2 -9
582 1934 357 1434 0 -9
582 1935 357 1434 0 -9
582 1936 357 1434 0 -9
582 1937 357 1434 0 -9
1 1938 1471 1644 0 -9
1 1939 1471 1644 0 -9
919 1940 0 0 1 -9
1 1941 0 0 2 -9
1 1942 1851 1614 0 -9
1 1943 1851 1614 0 -9
1 1944 1851 1614 0 -9
1 1945 1851 1614 0 -9
1 1946 1553 414 0 -9
1 1947 1553 414 1 -9
1 1948 381 1544 2 -9
1 1949 381 1544 0 -9
1 1950 381 1544 2 -9
1 1951 260 256 0 -9
1 1952 260 256 0 -9
1 1953 260 256 0 -9
1 1954 268 1677 0 -9
1 1955 268 1677 0 -9
1 1956 268 1677 0 -9
1 1957 268 1677 0 -9
1 1958 1921 1905 0 -9
1 1959 1921 1905 0 -9
886 1960 1707 1700 0 -9
886 1961 1707 1700 0 -9
886 1962 1707 1700 0 -9
912 1963 1914 1910 2 -9
912 1964 1914 1910 0 -9
912 1965 1914 1910 2 -9
1 1966 1862 432 0 -9
1 1967 1862 432 0 -9
1 1968 1862 432 2 -9
1 1969 437 449 0 -9
1 1970 437 449 0 -9
920 1971 0 0 1 -9
1 1972 1415 1569 0 -9
1 1973 1415 1569 2 -9
1 1974 1415 1569 2 -9
1 1975 1585 1547 2 -9
1 1976 1585 1547 0 -9
1 1977 1585 1547 1 -9
1 1978 1585 1547 0 -9
1 1979 1915 1606 0 -9
1 1980 1915 1606 0 -9
1 1981 1915 1606 1 -9
1 1982 1676 1532 1 -9
1 1983 1676 1532 2 -9
1 1984 1676 1532 1 -9
1 1985 1676 1532 2 -9
1 1986 1615 1586 0 -9
1 1987 1615 1586 0 -9
1 1988 3307 1524 0 -9
1 1989 0 0 1 -9
1 1990 1395 427 1 -9
1 1991 1395 427 1 -9
1 1992 1690 238 0 -9
1 1993 1690 238 0 -9
1 1994 1690 238 0 -9
1 1995 1690 238 0 -9
1 1996 1896 422 2 -9
1 1997 1896 422 0 -9
1 1998 1884 374 1 -9
1 1999 1884 374 1 -9
1 2000 1884 374 0 -9
1 2001 1884 374 0 -9
902 2002 1888 2181 0 -9
1 2003 360 421 1 -9
1 2004 234 227 1 -9
1 2005 234 227 0 -9
1 2006 234 227 0 -9
1 2007 418 1574 1 -9
1 2008 418 1574 2 -9
1 2009 418 1574 0 -9
1 2010 418 1574 0 -9
1 2011 1436 1543 1 -9
1 2012 1436 1543 0 -9
1 2013 1436 1543 1 -9
1 2014 1436 1543 2 -9
1 2015 1924 229 1 -9
1 2016 1924 229 1 -9
1 2017 1481 1523 0 -9
1 2018 1481 1523 1 -9
1 2019 1481 1523 2 -9
1 2020 487 1409 0 -9
1 2021 487 1409 0 -9
1 2022 487 1409 1 -9
1 2023 487 1409 2 -9
1 2024 1716 1717 0 -9
1 2025 1716 1717 2 -9
1 2026 403 1819 0 -9
1 2027 403 1819 1 -9
1 2028 403 1819 2 -9
1 2029 403 1819 1 -9
1 2030 1780 1654 0 -9
1 2031 1780 1654 0 -9
1 2032 1780 1654 0 -9
1 2033 1780 1654 0 -9
1 2034 230 315 0 -9
1 2035 230 315 1 -9
1 2036 230 315 2 -9
1 2037 230 315 2 -9
1 2038 1565 222 0 -9
1 2039 1565 222 0 -9
1 2040 1565 222 2 -9
1 2041 1565 222 0 -9
1 2042 371 1515 2 -9
1 2043 371 1515 2 -9
1 2044 371 1515 0 -9
1 2045 233 2783 0 -9
1 2046 233 2783 2 -9
1 2047 233 2783 1 -9
1 2048 233 2783 0 -9
1 2049 1628 1802 1 -9
1 2050 469 243 0 -9
1 2051 469 243 2 -9
1 2052 469 243 0 -9
1 2053 469 243 2 -9
1 2054 1591 1582 0 -9
1 2055 1591 1582 2 -9
1 2056 1591 1582 0 -9
1 2057 1440 1438 0 -9
1 2058 1440 1438 0 -9
1 2059 1440 1438 0 -9
1 2060 474 1900 2 -9
1 2061 474 1900 2 -9
1 2062 0 0 2 -9
1 2063 588 1718 1 -9
1 2064 588 1718 2 -9
1 2065 588 1718 2 -9
1 2066 588 1718 2 -9
1 2067 0 0 2 -9
1 2068 1453 1437 2 -9
1 2069 1453 1437 0 -9
1 2070 1453 1437 2 -9
1 2071 1660 1925 0 -9
1 2072 1660 1925 0 -9
1 2073 1660 1925 0 -9
1 2074 1660 1925 2 -9
934 2075 0 0 2 -9
1 2076 1689 1730 2 -9
1 2077 1767 1693 2 -9
1 2078 1767 1693 0 -9
1 2079 1410 386 2 -9
1 2080 1410 386 1 -9
1 2081 1410 386 1 -9
1 2082 1410 386 2 -9
1 2083 352 384 2 -9
1 2084 352 384 0 -9
1 2085 352 384 2 -9
1 2086 1449 433 1 -9
1 2087 1449 433 1 -9
1 2088 1449 433 0 -9
1 2089 3307 1524 0 -9
1 2090 3307 1524 2 -9
1 2091 3307 1524 0 -9
1 2092 1554 459 0 -9
1 2093 1931 1472 0 -9
1 2094 1931 1472 0 -9
1 2095 1931 1472 0 -9
1 2096 1931 1472 0 -9
1 2097 258 262 1 -9
1 2098 258 262 1 -9
1 2099 1704 1703 1 -9
1 2100 1704 1703 0 -9
1 2101 1704 1703 1 -9
1 2102 1704 1703 1 -9
1 2103 1001 1416 0 -9
1 2104 1001 1416 0 -9
1 2105 1001 1416 1 -9
1 2106 1771 1754 2 -9
1 2107 1771 1754 0 -9
1 2108 1583 259 1 -9
1 2109 1583 259 0 -9
1 2110 1583 259 2 -9
1 2111 405 2883 0 -9
1 2112 1613 349 0 -9
1 2113 1613 349 0 -9
1 2114 1613 349 1 -9
1 2115 1613 349 0 -9
1 2116 2876 248 0 -9
1 2117 1536 1551 0 -9
1 2118 1536 1551 1 -9
1 2119 1536 1551 1 -9
1 2120 1536 1551 1 -9
1 2121 257 435 0 -9
1 2122 257 435 2 -9
1 2123 257 435 0 -9
1 2124 1605 1420 0 -9
1 2125 1605 1420 0 -9
1 2126 1916 1512 0 -9
616 2127 1492 1482 0 -9
616 2128 1492 1482 0 -9
616 2129 1492 1482 2 -9
1 2130 1908 397 0 -9
1 2131 1908 397 0 -9
1 2132 1558 1675 0 -9
1 2133 1558 1675 0 -9
1 2134 1558 1675 1 -9
1 2135 1558 1675 2 -9
1 2136 1865 1422 0 -9
1 2137 1865 1422 1 -9
1 2138 1471 1644 1 -9
1 2139 1471 1644 2 -9
1 2140 1471 1644 0 -9
1 2141 0 0 2 -9
891 2142 1903 1708 0 -9
891 2143 1903 1708 0 -9
1 2144 1579 2141 2 -9
1 2145 1579 2141 0 -9
1 2146 1579 2141 0 -9
886 2147 1707 1700 0 -9
886 2148 1707 1700 0 -9
1 2149 1464 1578 1 -9
1 2150 1464 1578 2 -9
1 2151 1464 1578 1 -9
1 2152 360 421 0 -9
1 2153 360 421 0 -9
1 2154 360 421 1 -9
1 2155 224 218 1 -9
1 2156 224 218 0 -9
1 2157 1481 1523 0 -9
1 2158 1481 1523 0 -9
1 2159 1481 1523 0 -9
1 2160 1481 1523 0 -9
1 2161 1491 1893 2 -9
1 2162 1491 1893 0 -9
935 2163 0 0 0 -9
1 2164 1519 358 1 -9
1 2165 1519 358 1 -9
1 2166 1519 358 1 -9
1 2167 1519 358 0 -9
1 2168 1729 2062 2 -9
1 2169 1729 2062 0 -9
1 2170 1899 58 0 -9
936 2171 0 0 0 -9
1 2172 0 0 1 -9
1 2173 0 0 1 -9
937 2174 0 0 1 -9
1 2175 0 0 1 -9
1 2176 6909 495 1 -9
938 2177 0 0 1 -9
1 2178 6909 495 1 -9
1 2179 0 0 1 -9
1 2180 0 0 2 -9
902 2181 0 0 2 -9
939 2182 0 0 0 -9
940 2183 0 0 0 -9
941 2184 0 0 1 -9
1 2185 0 0 1 -9
1 2186 6892 6891 2 -9
1 2187 0 0 2 -9
942 2188 0 0 2 -9
946 2189 0 0 0 -9
92 2190 0 0 2 -9
1 2191 0 0 1 -9
1 2192 0 0 2 -9
1 2193 0 0 2 -9
986 2194 0 0 1 -9
987 2195 0 0 1 -9
1 2196 1690 2424 0 -9
1 2197 1690 2424 0 -9
1 2198 1690 2424 0 -9
1 2199 469 25 0 -9
1 2200 469 25 0 -9
1 2201 469 25 0 -9
1 2202 469 25 0 -9
1 2203 1689 1922 2 -9
1 2204 1689 1922 0 -9
1 2205 360 421 0 -9
1 2206 360 421 0 -9
1 2207 0 0 2 -9
1 2208 1441 1443 0 -9
1 2209 1441 1443 2 -9
1 2210 1441 1443 0 -9
1 2211 1924 1461 2 -9
1 2212 1924 1461 1 -9
1 2213 1924 1461 1 -9
1 2214 1896 422 0 -9
1 2215 1896 422 0 -9
1 2216 418 1574 0 -9
1 2217 418 1574 1 -9
1 2218 418 1574 0 -9
1 2219 418 1574 0 -9
1 2220 487 1409 0 -9
1 2221 487 1409 0 -9
1 2222 487 1409 1 -9
1 2223 1520 80 1 -9
1 2224 1520 80 0 -9
1 2225 1481 1523 0 -9
1 2226 1481 1523 0 -9
1 2227 1481 1523 2 -9
1 2228 2191 427 1 -9
1 2229 2191 427 0 -9
1 2230 2191 427 0 -9
1 2231 1579 2141 1 -9
1 2232 1892 2067 0 -9
1 2233 1892 2067 0 -9
1 2234 1892 2067 0 -9
1 2235 588 1718 0 -9
1 2236 588 1718 1 -9
1 2237 588 1718 2 -9
1 2238 1464 1578 0 -9
1 2239 1464 1578 0 -9
1 2240 1565 1693 2 -9
1 2241 1565 1693 0 -9
1 2242 1565 1693 1 -9
1 2243 1575 1408 1 -9
1 2244 1694 26 0 -9
1 2245 1694 26 0 -9
1 2246 1694 26 0 -9
1 2247 1694 26 0 -9
1 2248 1410 386 2 -9
1 2249 1729 2192 0 -9
1 2250 1729 2192 0 -9
1 2251 1660 1925 0 -9
1 2252 1660 1925 0 -9
1 2253 1660 1925 0 -9
1 2254 1660 1925 0 -9
1 2255 233 2783 0 -9
1 2256 233 2783 0 -9
1 2257 474 1900 0 -9
1 2258 474 1900 0 -9
1 2259 474 1900 0 -9
1 2260 1491 1438 0 -9
1 2261 1491 1438 0 -9
1 2262 1491 1438 0 -9
1 2263 2003 67 0 -9
1 2264 2003 67 0 -9
1 2265 2003 67 2 -9
1 2266 1899 58 1 -9
1 2267 1899 58 2 -9
1 2268 2243 6774 0 -9
1 2269 2243 6774 0 -9
1 2270 2243 6774 0 -9
1 2271 81 2079 0 -9
1 2272 1436 2106 1 -9
1 2273 1436 2106 0 -9
1 2274 1436 2106 0 -9
1 2275 1519 1794 0 -9
1 2276 1519 1794 2 -9
1 2277 1519 1794 0 -9
1 2278 1519 1794 0 -9
1 2279 2734 431 0 -9
1 2280 2734 431 0 -9
1 2281 1591 1582 0 -9
1 2282 1591 1582 0 -9
1 2283 1591 1582 1 -9
1 2284 469 25 0 -9
1 2285 469 25 0 -9
1 2286 469 25 0 -9
1 2287 1690 2424 0 -9
1 2288 1690 2424 0 -9
1 2289 0 0 1 -9
1 2290 0 0 2 -9
988 2291 0 0 0 -9
1 2292 0 0 2 -9
989 2293 0 0 2 -9
1 2294 0 0 1 -9
990 2295 0 0 1 -9
1 2296 1931 1472 0 -9
991 2297 0 0 1 -9
992 2298 0 0 0 -9
993 2299 0 0 2 -9
994 2300 0 0 1 -9
995 2301 0 0 2 -9
994 2302 0 0 2 -9
1 2303 0 0 2 -9
996 2304 0 0 1 -9
997 2305 0 0 2 -9
998 2306 0 0 0 -9
1 2307 0 0 1 -9
1 2308 0 0 1 -9
1 2309 260 256 0 -9
999 2310 0 0 0 -9
1000 2311 0 0 2 -9
1 2312 1862 432 0 -9
1 2313 1862 432 0 -9
582 2314 357 1434 0 -9
582 2315 357 1434 0 -9
582 2316 357 1434 0 -9
582 2317 357 1434 0 -9
1 2318 2876 248 0 -9
1 2319 2876 248 0 -9
1 2320 2876 248 0 -9
1 2321 1553 1468 0 -9
1 2322 1558 1675 0 -9
1 2323 1558 1675 0 -9
1 2324 1558 1675 1 -9
1 2325 1558 1675 0 -9
1 2326 257 435 0 -9
1 2327 257 435 0 -9
1 2328 257 435 0 -9
1 2329 1851 1614 0 -9
1 2330 1851 1614 0 -9
1 2331 0 0 2 -9
1 2332 1771 1754 1 -9
1 2333 1771 1754 0 -9
1 2334 1771 1754 2 -9
1 2335 1771 1754 0 -9
1001 2336 0 0 1 -9
1002 2337 0 0 2 -9
1 2338 1471 1644 0 -9
1 2339 1471 1644 0 -9
1 2340 1471 1644 0 -9
1003 2341 0 0 0 -9
1 2342 2175 495 0 -9
1 2343 2175 495 0 -9
1 2344 1865 1422 0 -9
1 2345 1865 1422 0 -9
1 2346 1865 1422 0 -9
1 2347 1557 1611 0 -9
1 2348 1557 1611 2 -9
1 2349 1557 1611 0 -9
1 2350 1557 1611 0 -9
1 2351 1585 1547 0 -9
1 2352 1585 1547 2 -9
1 2353 268 1677 0 -9
1 2354 268 1677 0 -9
1 2355 268 1677 0 -9
1 2356 268 1677 0 -9
1 2357 1977 1544 1 -9
1 2358 1880 1544 0 -9
1 2359 1880 1544 0 -9
1 2360 2120 1703 2 -9
1 2361 2120 1703 0 -9
1 2362 2120 1703 2 -9
1 2363 2289 2290 0 -9
1 2364 2289 2290 1 -9
1 2365 3307 1524 0 -9
1 2366 3307 1524 0 -9
1 2367 3307 1524 0 -9
994 2368 2300 2302 0 -9
994 2369 2300 2302 0 -9
1 2370 100 1532 0 -9
1 2371 100 1532 1 -9
1 2372 100 1532 0 -9
1 2373 1913 1941 0 -9
1 2374 1913 1941 2 -9
1 2375 2179 2180 0 -9
1 2376 2179 2180 0 -9
1 2377 2179 2180 0 -9
1 2378 2179 2180 0 -9
1 2379 1947 449 0 -9
1 2380 1947 449 0 -9
1 2381 1947 449 2 -9
1 2382 1001 1416 1 -9
1 2383 1001 1416 0 -9
1 2384 1001 1416 1 -9
1004 2385 0 0 2 -9
1 2386 2173 1000 0 -9
1 2387 2294 225 0 -9
1 2388 2294 225 0 -9
1015 2389 0 0 2 -9
1 2390 2294 225 0 -9
1 2391 1615 114 0 -9
1 2392 1615 114 0 -9
1 2393 1615 114 0 -9
1 2394 72 1933 0 -9
1 2395 72 1933 0 -9
1 2396 72 1933 0 -9
1 2397 72 1933 0 -9
1 2398 1554 1695 0 -9
1 2399 1554 1695 0 -9
1 2400 1554 1695 0 -9
1 2401 405 2883 0 -9
1 2402 405 2883 0 -9
1 2403 405 2883 0 -9
1 2404 260 256 1 -9
1 2405 260 256 0 -9
1 2406 260 256 0 -9
1 2407 260 256 0 -9
1 2408 260 256 0 -9
1 2409 1921 1608 0 -9
1 2410 1921 1608 0 -9
1 2411 1921 1608 0 -9
1 2412 1921 1608 0 -9
1 2413 1716 1437 0 -9
1 2414 1716 1437 0 -9
1 2415 53 1930 0 -9
1 2416 53 1930 0 -9
1 2417 224 218 0 -9
1 2418 224 218 0 -9
1 2419 1504 1569 0 -9
1 2420 1504 1569 0 -9
1 2421 388 1782 0 -9
1 2422 388 1782 0 -9
1 2423 388 1782 1 -9
1 2424 0 0 2 -9
1 2425 1449 433 1 -9
1022 2426 0 0 0 -9
1023 2427 0 0 1 -9
1 2428 2185 1879 1 -9
1 2429 2185 1879 1 -9
1024 2430 0 0 0 -9
1025 2431 0 0 0 -9
1 2432 1471 1644 2 -9
1 2433 1471 1644 1 -9
1 2434 2185 1879 0 -9
1026 2435 0 0 0 -9
1027 2436 0 0 0 -9
1028 2437 0 0 1 -9
1029 2438 0 0 2 -9
1030 2439 0 0 1 -9
1031 2440 0 0 1 -9
1032 2441 0 0 2 -9
1033 2442 0 0 2 -9
1 2443 0 0 1 -9
1034 2444 0 0 2 -9
1 2445 0 0 2 -9
1035 2446 0 0 0 -9
1036 2447 0 0 0 -9
1037 2448 0 0 2 -9
1 2449 0 0 2 -9
1 2450 6894 6893 2 -9
1 2451 6894 6893 2 -9
1038 2452 0 0 1 -9
1 2453 0 0 1 -9
1 2454 0 0 1 -9
1 2455 0 0 1 -9
1039 2456 0 0 1 -9
1039 2457 0 0 2 -9
1040 2458 0 0 2 -9
1 2459 0 0 2 -9
1041 2460 0 0 2 -9
1042 2461 0 0 2 -9
1 2462 0 0 2 -9
1043 2463 0 0 2 -9
1 2464 0 0 1 -9
1044 2465 0 0 0 -9
1045 2466 0 0 0 -9
1046 2467 0 0 1 -9
1047 2468 0 0 2 -9
1048 2469 0 0 0 -9
1049 2470 0 0 0 -9
1050 2471 0 0 2 -9
1051 2472 0 0 0 -9
1052 2473 0 0 0 -9
1053 2474 0 0 0 -9
1054 2475 0 0 0 -9
1055 2476 0 0 0 -9
1 2477 0 0 2 -9
1056 2478 0 0 0 -9
1057 2479 0 0 0 -9
1 2480 0 0 2 -9
1058 2481 0 0 0 -9
1 2482 1471 1644 2 -9
1059 2483 0 0 1 -9
1060 2484 0 0 0 -9
1061 2485 0 0 1 -9
1 2486 6892 6891 1 -9
1 2487 0 0 1 -9
1 2488 6923 2491 1 -9
1 2489 6923 2491 2 -9
1062 2490 0 0 2 -9
1 2491 0 0 2 -9
1 2492 0 0 2 -9
1 2493 0 0 1 -9
1 2494 418 1574 1 -9
1 2495 418 1574 2 -9
1 2496 1977 1544 0 -9
1 2497 1977 1544 0 -9
1 2498 1977 1544 0 -9
1 2499 1977 1544 1 -9
1 2500 0 0 2 -9
1 2501 0 0 1 -9
1 2502 1464 2110 2 -9
1 2503 1464 2110 1 -9
1 2504 1464 2110 2 -9
1 2505 1520 2462 1 -9
1 2506 1520 2462 1 -9
1 2507 1520 2462 1 -9
1 2508 1481 1523 1 -9
1 2509 1481 1523 2 -9
1 2510 1481 1523 1 -9
1 2511 1481 1523 1 -9
1 2512 487 1409 1 -9
1 2513 487 1409 2 -9
1 2514 487 1409 1 -9
1 2515 2243 2083 1 -9
1 2516 2243 2083 1 -9
1 2517 2243 2083 2 -9
1 2518 2243 2083 2 -9
1 2519 1924 1461 2 -9
1 2520 1924 1461 1 -9
1 2521 1924 1461 2 -9
1 2522 1628 1802 1 -9
1 2523 1628 1802 1 -9
1 2524 1780 78 1 -9
1 2525 1520 78 2 -9
1 2526 1520 78 1 -9
1 2527 0 0 2 -9
1 2528 6924 2491 2 -9
1 2529 2191 427 2 -9
1 2530 2191 427 1 -9
1 2531 0 0 2 -9
1 2532 1694 26 1 -9
1 2533 1694 26 2 -9
1 2534 1441 1443 1 -9
1 2535 224 218 2 -9
1 2536 224 218 2 -9
1 2537 224 218 2 -9
1 2538 113 1819 0 -9
1 2539 113 1819 2 -9
1 2540 113 1819 0 -9
1 2541 1896 422 0 -9
1 2542 1896 422 2 -9
1 2543 1896 422 2 -9
1 2544 2018 315 0 -9
1 2545 2018 315 0 -9
1 2546 2080 2450 0 -9
1 2547 2080 2450 0 -9
1 2548 2080 2450 1 -9
1 2549 2155 2065 2 -9
1 2550 2155 2065 2 -9
1 2551 2155 2065 2 -9
1 2552 1410 386 2 -9
1 2553 1410 386 1 -9
1 2554 1410 386 1 -9
1063 2555 0 0 2 -9
1 2556 469 25 2 -9
1 2557 1689 1922 2 -9
1 2558 1689 1922 2 -9
1 2559 1880 2077 2 -9
1 2560 1880 2077 1 -9
1 2561 2047 2207 2 -9
1 2562 2081 2193 1 -9
1 2563 2081 2193 2 -9
1 2564 0 0 2 -9
1 2565 0 0 1 -9
1 2566 352 384 2 -9
1 2567 352 384 2 -9
1 2568 352 384 2 -9
1 2569 588 1718 2 -9
1 2570 588 1718 2 -9
1 2571 588 1718 1 -9
1 2572 0 0 2 -9
1 2573 1001 1416 0 -9
1 2574 2101 1486 0 -9
1 2575 2101 1486 0 -9
1 2576 2876 248 1 -9
1 2577 0 0 2 -9
1 2578 268 2331 0 -9
1 2579 2433 1472 0 -9
1 2580 1851 1299 2 -9
1 2581 0 0 1 -9
1 2582 1583 259 2 -9
1 2583 1583 259 2 -9
1064 2584 0 0 0 -9
1 2585 1583 259 0 -9
1 2586 1771 1754 2 -9
1 2587 1471 1644 2 -9
1 2588 0 0 2 -9
1002 2589 0 0 1 -9
1 2590 2307 225 1 -9
1 2591 2307 225 2 -9
1 2592 0 0 2 -9
1 2593 2175 495 2 -9
1 2594 0 0 2 -9
1 2595 1001 1416 0 -9
1 2596 2098 2577 0 -9
1 2597 2098 2577 0 -9
1 2598 72 1933 2 -9
1 2599 72 1933 0 -9
1 2600 1851 1299 0 -9
1 2601 1851 1299 0 -9
1 2602 1851 1299 0 -9
1 2603 1851 1299 0 -9
1 2604 1851 1299 0 -9
1065 2605 0 0 2 -9
1 2606 1771 1754 0 -9
1 2607 0 0 2 -9
1 2608 0 0 2 -9
1066 2609 0 0 2 -9
1067 2610 0 0 1 -9
1068 2611 0 0 2 -9
1 2612 0 0 1 -9
1 2613 0 0 2 -9
1069 2614 0 0 0 -9
1070 2615 0 0 1 -9
1071 2616 0 0 2 -9
1 2617 0 0 2 -9
1072 2618 0 0 2 -9
1 2619 0 0 2 -9
1073 2620 0 0 1 -9
1074 2621 0 0 2 -9
1075 2622 0 0 0 -9
1076 2623 0 0 2 -9
1 2624 0 0 2 -9
1 2625 0 0 1 -9
1 2626 0 0 2 -9
1 2627 0 0 1 -9
1077 2628 0 0 2 -9
1078 2629 0 0 1 -9
1079 2630 0 0 1 -9
1928 2631 0 0 2 -9
376 2632 0 0 1 -9
1 2633 0 0 2 -9
1 2634 0 0 2 -9
1 2635 0 0 2 -9
1 2636 0 0 2 -9
1 2637 1689 1922 1 -9
1 2638 1689 1922 0 -9
1 2639 1689 1922 1 -9
1 2640 2487 6898 2 -9
1 2641 1441 1443 0 -9
1 2642 1441 1443 0 -9
1 2643 1441 1443 0 -9
1 2644 1441 1443 0 -9
1 2645 1716 2066 0 -9
1 2646 1716 2066 0 -9
1 2647 1716 2066 0 -9
1 2648 588 1718 0 -9
1 2649 588 1718 0 -9
1 2650 1519 2060 2 -9
1 2651 1519 2060 1 -9
1 2652 1519 2060 2 -9
1 2653 474 1900 0 -9
1 2654 474 1900 2 -9
1 2655 474 1900 0 -9
1 2656 113 1819 0 -9
1 2657 113 1819 0 -9
1 2658 113 1819 0 -9
1 2659 113 1819 0 -9
1 2660 418 1574 0 -9
1 2661 418 1574 0 -9
1 2662 418 1574 0 -9
1 2663 1999 2528 2 -9
1 2664 1999 2528 1 -9
1 2665 1999 2528 2 -9
1 2666 81 2187 0 -9
1 2667 81 2187 0 -9
1 2668 81 2187 0 -9
1 2669 1899 58 0 -9
1 2670 1899 58 1 -9
1 2671 1899 58 2 -9
1 2672 2007 1996 1 -9
1 2673 2007 1996 2 -9
1 2674 2007 1996 2 -9
1 2675 1924 1461 1 -9
1 2676 1924 1461 1 -9
1 2677 1892 2067 1 -9
1 2678 1892 2067 1 -9
1 2679 1896 422 0 -9
1 2680 1896 422 2 -9
1 2681 1520 2462 2 -9
1 2682 1520 2462 0 -9
1 2683 1520 2462 0 -9
1 2684 1464 2110 0 -9
1 2685 1464 2110 0 -9
1 2686 1884 2186 2 -9
1 2687 1884 2186 2 -9
1 2688 2213 2492 2 -9
1 2689 2213 2492 2 -9
1 2690 2164 78 2 -9
1 2691 2164 78 0 -9
1 2692 2164 78 0 -9
1 2693 1880 2077 0 -9
1 2694 2027 2500 0 -9
1 2695 2027 2500 0 -9
1 2696 2228 2036 0 -9
1 2697 2228 2036 1 -9
1 2698 2228 2036 2 -9
1 2699 1481 1523 1 -9
1 2700 1481 1523 0 -9
1 2701 1481 1523 2 -9
1 2702 2047 2207 0 -9
1 2703 2047 2207 1 -9
1 2704 487 2193 2 -9
1 2705 487 2193 2 -9
1 2706 487 2193 1 -9
1 2707 487 2193 0 -9
1 2708 2080 2450 1 -9
1 2709 2080 2450 2 -9
1 2710 2080 2450 0 -9
1 2711 2080 2450 0 -9
1 2712 1628 1802 2 -9
1 2713 1628 1802 2 -9
1 2714 2212 1582 2 -9
1 2715 2212 1582 2 -9
1 2716 2212 1582 0 -9
1 2717 2565 2531 0 -9
1 2718 2565 2531 0 -9
1 2719 2565 2531 0 -9
1 2720 352 2607 0 -9
1 2721 352 2607 0 -9
1 2722 352 2607 0 -9
1 2723 2222 2634 0 -9
1 2724 2222 2634 0 -9
1 2725 2222 2634 0 -9
1 2726 2013 2008 0 -9
1 2727 2013 2008 1 -9
1 2728 2013 2008 0 -9
1 2729 2013 2008 2 -9
1 2730 2243 2083 0 -9
1 2731 2243 2083 2 -9
1 2732 2243 2083 2 -9
1 2733 2243 2083 0 -9
1 2734 0 0 1 -9
1 2735 2734 2381 2 -9
1 2736 2734 2381 2 -9
1 2737 1565 2459 1 -9
1 2738 1565 2459 1 -9
1 2739 2155 2065 0 -9
1 2740 2155 2065 0 -9
1 2741 2155 2065 2 -9
381 2742 2749 2745 2 -9
381 2743 2749 2745 0 -9
381 2744 2749 2745 0 -9
381 2745 0 0 2 -9
1 2746 2486 2424 2 -9
1 2747 2486 2424 0 -9
1 2748 2486 2424 0 -9
381 2749 0 0 1 -9
1041 2750 6848 2460 0 -9
1041 2751 6848 2460 0 -9
1 2752 360 67 0 -9
1 2753 360 67 1 -9
1 2754 360 67 0 -9
1 2755 360 67 2 -9
1 2756 2454 2445 0 -9
1 2757 2454 2445 0 -9
1 2758 2454 2445 0 -9
1 2759 2454 2445 0 -9
1 2760 3234 2211 0 -9
1 2761 3234 2211 2 -9
1 2762 3234 2211 1 -9
1 2763 1436 2348 1 -9
1 2764 1436 2348 0 -9
1 2765 233 2783 0 -9
1 2766 233 2783 0 -9
1 2767 233 2783 0 -9
1 2768 1579 2141 0 -9
1 2769 1579 2141 2 -9
1 2770 1579 2141 2 -9
1 2771 0 0 1 -9
1 2772 1557 6750 2 -9
1 2773 1557 6750 0 -9
1080 2774 0 0 2 -9
1 2775 469 25 0 -9
1 2776 469 25 1 -9
1 2777 469 25 0 -9
1 2778 469 25 0 -9
1 2779 1729 2192 0 -9
1 2780 1694 26 0 -9
1 2781 1694 26 0 -9
1 2782 0 0 2 -9
1 2783 0 0 2 -9
1 2784 0 0 2 -9
1 2785 4335 1054 0 -9
1 2786 72 1933 0 -9
1 2787 72 1933 0 -9
1 2788 72 1933 1 -9
1 2789 72 1933 0 -9
1 2790 2433 1472 0 -9
1 2791 2433 1472 0 -9
1 2792 2433 1472 0 -9
1 2793 2433 1472 0 -9
1 2794 2581 1930 2 -9
1 2795 2294 2592 0 -9
1 2796 2581 1930 0 -9
1 2797 2581 1930 0 -9
1102 2798 0 0 2 -9
1 2799 2175 495 0 -9
1 2800 2175 495 0 -9
1 2801 2175 495 0 -9
1 2802 1911 2892 1 -9
1 2803 2231 2240 0 -9
1 2804 2231 2240 2 -9
1 2805 2231 2240 0 -9
1 2806 1913 1929 0 -9
1 2807 1913 1929 0 -9
1 2808 1913 1929 0 -9
1 2809 2899 2626 0 -9
1 2810 2899 2626 0 -9
1 2811 2120 1703 0 -9
1 2812 2120 1703 0 -9
1 2813 2120 1703 0 -9
1 2814 2120 1703 0 -9
1 2815 1947 2303 0 -9
1 2816 1947 2303 0 -9
1 2817 2951 2577 0 -9
1 2818 2951 2577 0 -9
1 2819 2951 2577 0 -9
1 2820 2382 2267 0 -9
1 2821 2382 2267 0 -9
1 2822 2404 2613 0 -9
1 2823 2404 2613 0 -9
1 2824 2404 2613 0 -9
1 2825 2894 2227 0 -9
1 2826 2894 2227 0 -9
1 2827 2526 2624 0 -9
1 2828 2526 2624 0 -9
1 2829 2526 2624 0 -9
1 2830 2176 2903 0 -9
1 2831 2876 248 0 -9
1 2832 2876 248 0 -9
1 2833 2876 248 0 -9
1 2834 2464 70 0 -9
1 2835 2464 70 0 -9
1 2836 2464 70 0 -9
1 2837 2900 397 0 -9
1 2838 2900 397 0 -9
